round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,11,1,180.580513729548,1103,200.850680090997,1114,260.653330630923,1,370.459863072307,5810.24405259317,-234.653330630923 
2,1,1,152.493099312195,1113,168.183478385776,1114,246.466084587299,1,0.52149521756616,0.349642585370647,-240.466084587299 
