round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,20,3,505.462234938698,2038,551.690357762076,2058,3297.06346464905,1,0.026794040165605,0.00203991330003146,-3253.06346464905 
2,3,3,504.91075531525,2055,543.429223382058,2058,3270.0302266592,1,0.026307223474724,0.00199988428969545,-3260.0302266592 
