round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,6,1,386.761389497893,548,402.264247954329,554,742.780767342338,1,8772.5789647155,59354.0069776836,-726.780767342338 
2,1,1,395.988217851376,553,402.264336109231,554,742.007468602213,1,8830.49338806569,61645.1519814317,-736.007468602213 
