"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-3.30102726548427,1.85416687046954,-1.78032911603492,0.0750221148053607
"sloc",0.0333376308548148,0.0519408808187215,0.641837995993295,0.520978376310817
"ComplexClass",-20.2774840107817,9800.56855412391,-0.00206901098633194,0.998349169255689
