"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-0.543949892468559,0.0877684756748788,-6.19755428456471,5.73472629344188e-10
"sloc",0.00233606937740646,0.00107145807526596,2.18027138096524,0.0292373511648549
"ClassDataShouldBePrivate",0.0131655172727662,1.04888177264387,0.0125519554406789,0.989985251519937
"ComplexClass",0.231767494887763,0.337245128938312,0.68723748692055,0.491933085027724
"LongParameterList",0.153022678164954,0.163531604509596,0.935737643031407,0.349408284231472
"ComplexClass:LongParameterList",-0.350702416485515,0.47762983742441,-0.734255670409237,0.462792929853198
"(Intercept)",-0.522974687247897,0.0828059825564564,-6.3156630849871,2.69005532770985e-10
"sloc",0.00254863923717754,0.000931529832915359,2.73597167489655,0.00621963794149112
