Class,same,uchangedLines,deleted,added,changed,all, differenceSection
api\src\main\java\org\apache\any23\cli\Tool.java,34,0,0,0,0,0,0
api\src\main\java\org\apache\any23\configuration\Configuration.java,92,0,0,0,0,0,0
api\src\main\java\org\apache\any23\configuration\DefaultConfiguration.java,174,0,0,0,0,0,0
api\src\main\java\org\apache\any23\configuration\DefaultModifiableConfiguration.java,40,0,0,0,0,0,0
api\src\main\java\org\apache\any23\configuration\ModifiableConfiguration.java,37,0,0,0,0,0,0
api\src\main\java\org\apache\any23\configuration\package-info.java,21,0,0,0,0,0,0
api\src\main\java\org\apache\any23\encoding\EncodingDetector.java,39,0,0,0,0,0,0
api\src\main\java\org\apache\any23\encoding\package-info.java,21,0,0,0,0,0,0
api\src\main\java\org\apache\any23\extractor\ExtractionContext.java,111,0,0,0,0,0,0
api\src\main\java\org\apache\any23\extractor\ExtractionException.java,68,0,0,0,0,0,0
api\src\main\java\org\apache\any23\extractor\ExtractionParameters.java,252,0,0,0,0,0,0
api\src\main\java\org\apache\any23\extractor\ExtractionResult.java,76,0,0,0,0,0,0
api\src\main\java\org\apache\any23\extractor\Extractor.java,84,0,0,0,0,0,0
api\src\main\java\org\apache\any23\extractor\ExtractorDescription.java,51,0,0,0,0,0,0
api\src\main\java\org\apache\any23\extractor\ExtractorFactory.java,55,0,0,0,0,0,0
api\src\main\java\org\apache\any23\extractor\ExtractorGroup.java,92,0,0,0,0,0,0
api\src\main\java\org\apache\any23\extractor\ExtractorRegistry.java,86,0,0,0,0,0,0
api\src\main\java\org\apache\any23\extractor\IssueReport.java,101,0,0,0,0,0,0
api\src\main\java\org\apache\any23\mime\purifier\package-info.java,23,0,0,0,0,0,0
api\src\main\java\org\apache\any23\mime\purifier\Purifier.java,40,0,0,0,0,0,0
api\src\main\java\org\apache\any23\mime\MIMEType.java,129,0,0,0,0,0,0
api\src\main\java\org\apache\any23\mime\MIMETypeDetector.java,38,0,0,0,0,0,0
api\src\main\java\org\apache\any23\plugin\Any23PluginManager.java,460,0,0,0,0,0,0
api\src\main\java\org\apache\any23\plugin\Author.java,32,0,0,0,0,0,0
api\src\main\java\org\apache\any23\plugin\ExtractorPlugin.java,38,0,0,0,0,0,0
api\src\main\java\org\apache\any23\plugin\package-info.java,21,0,0,0,0,0,0
api\src\main\java\org\apache\any23\rdf\Prefixes.java,217,0,0,0,0,0,0
api\src\main\java\org\apache\any23\source\DocumentSource.java,63,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\CSV.java,104,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\DCTerms.java,50,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\DOAC.java,79,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\DOAP.java,95,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\FOAF.java,111,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\GeoNames.java,49,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\HListing.java,98,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\HRecipe.java,69,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\ICAL.java,527,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\LKIFCoreAction.java,88,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\LKIFCoreExpression.java,127,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\LKIFCoreLegalAction.java,84,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\LKIFCoreLegalRole.java,64,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\LKIFCoreMereology.java,81,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\LKIFCoreNorm.java,131,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\LKIFCoreProcess.java,81,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\LKIFCoreRelativePlaces.java,81,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\LKIFCoreRole.java,74,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\LKIFCoreRules.java,71,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\LKIFCoreTime.java,76,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\LKIFCoreTimeModification.java,121,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\LKIFCoreTop.java,68,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\OGP.java,149,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\package-info.java,21,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\Programme.java,372,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\Review.java,134,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\ReviewAggregate.java,74,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\SchemaOrg.java,45,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\SINDICE.java,110,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\VCard.java,358,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\Vocabulary.java,268,0,0,0,0,0,0
api\src\main\java\org\apache\any23\vocab\WO.java,524,0,0,0,0,0,0
