class,SLOC
org.apache.servicemix.samples.cxf_osgi.Client,21
org.apache.servicemix.examples.camel.sql.DatabaseBeanPgSQL,20
org.apache.servicemix.examples.camel.sql.DatabaseBeanDerby,20
org.apache.servicemix.samples.cxf_ws_rm.Client,33
org.apache.servicemix.samples.cxf_ws_rm.MessageLossSimulator,63
org.apache.servicemix.logging.jms.DefaultLoggingEventFormat,38
org.apache.servicemix.examples.cxf.jaxrs.Product,16
org.apache.servicemix.logging.jms.MockEvents,18
org.apache.servicemix.examples.cxf.jaxrs.CustomerService,71
org.apache.servicemix.examples.cxf.jaxrs.Customer,16
org.apache.servicemix.examples.cxf.jaxrs.Order,34
org.apache.servicemix.examples.camel.MyTransform,25
org.apache.servicemix.examples.cxf.Client,21
org.apache.servicemix.examples.cxf.CustomerSecurityInterceptor,17
org.apache.servicemix.examples.cxf.jaxrs.client.Client,61
org.apache.servicemix.logging.jms.LogstashEventFormat,28
org.apache.servicemix.examples.camel.soap.ServiceHandler,28
org.apache.servicemix.examples.camel.soap.model.Person,38
org.apache.servicemix.examples.camel.soap.model.PersonException,10
org.apache.servicemix.examples.cxf.jaxrs.Product,16
org.apache.servicemix.examples.cxf.notifier.Notifier,13
org.apache.servicemix.examples.cxf.base.Email,44
org.apache.servicemix.examples.camel.Person,76
org.apache.servicemix.examples.camel.Drinks,16
org.apache.servicemix.examples.camel.Sex,1
org.apache.servicemix.examples.cxf.Client,23
org.apache.servicemix.examples.cxf.receive.Subscriber,24
org.apache.servicemix.examples.cxf.wsaddressing.GreeterImpl,28
org.apache.servicemix.examples.activiti.ActivitiRouteBuilder,34
org.apache.servicemix.examples.camel.PersonHelper,14
org.apache.servicemix.examples.camel.Person,76
org.apache.servicemix.examples.cxf.HelloWorldImpl,5
org.apache.servicemix.examples.cxf.jaxrs.CustomerService,89
org.apache.servicemix.logging.jms.JMSAppenderTest,55
org.apache.servicemix.logging.jms.JMSAppender,113
org.apache.servicemix.samples.cxf_osgi.Client,23
org.apache.servicemix.examples.cxf.notifier.SpamGenerator,15
org.apache.servicemix.examples.cxf.HelloWorldImpl,5
org.apache.servicemix.examples.cxf.EnableCORSInterceptor,15
org.apache.servicemix.examples.camel.sql.DatabaseBeanH2,19
org.apache.servicemix.examples.camel.soap.client.Client,50
org.apache.servicemix.examples.cxf.EnableCORSInterceptor,15
org.apache.servicemix.examples.camel.sql.OrderBean,32
org.apache.servicemix.examples.camel.DroolsCommandHelper,11
org.apache.servicemix.examples.cxf.Client,21
org.apache.servicemix.examples.cxf.HelloWorldImpl,5
org.apache.servicemix.examples.cxf.ClientPasswordCallback,8
org.apache.servicemix.examples.camel.rest.model.Person,38
org.apache.servicemix.activiti.config.CamelAwareELResolver,25
org.apache.servicemix.examples.camel.DroolsCommandHelper,11
org.apache.servicemix.examples.camel.sql.ListenerBean,9
org.apache.servicemix.activemq.camel.ActiveMQComponentResolver,18
org.apache.servicemix.activemq.camel.ActiveMQComponent,7
org.apache.servicemix.examples.activemq.MyTransform,25
org.apache.servicemix.examples.cxf.client.Client,36
org.apache.servicemix.examples.camel.DroolsBlueprintBean,39
org.apache.servicemix.examples.camel.rest.PersonService,17
org.apache.servicemix.examples.cxf.jaxrs.Customer,16
org.apache.servicemix.examples.cxf.EnableCORSInterceptor,15
org.apache.servicemix.examples.cxf.HelloWorldImpl,6
org.apache.servicemix.examples.cxf.EnableCORSInterceptor,15
org.apache.servicemix.examples.camel.rest.ServiceHandler,36
org.apache.servicemix.examples.camel.rest.client.Client,55
org.apache.servicemix.examples.camel.Sex,1
org.apache.servicemix.examples.cxf.ClientPasswordCallback,8
org.apache.servicemix.examples.cxf.ServerPasswordCallback,8
org.apache.servicemix.logging.jms.LogstashEventFormatTest,15
org.apache.servicemix.examples.camel.MyTransform,25
org.apache.servicemix.examples.cxf.jaxrs.Order,34
org.apache.servicemix.examples.cxf.jaxrs.client.Client,61
org.apache.servicemix.activiti.config.CamelAwareELResolverTest,16
org.apache.servicemix.examples.camel.Drinks,16
org.apache.servicemix.examples.cxf.HelloWorldImpl,5
org.apache.servicemix.examples.camel.MyRouteBuilder,12
org.apache.servicemix.examples.cxf.EnableCORSInterceptor,15
org.apache.servicemix.examples.camel.PersonHelper,14
org.apache.servicemix.examples.cxf.CustomerSecurityInterceptor,17
org.apache.servicemix.examples.cxf.HelloWorldImpl,5
org.apache.servicemix.examples.cxf.wsaddressing.Client,23
