class,SLOC
org.apache.oozie.executor.jpa.CoordActionsPendingFalseStatusCountGetJPAExecutor,27
org.apache.oozie.ErrorCode,212
org.apache.oozie.util.ParamChecker,136
org.apache.oozie.executor.jpa.JPAExecutorException,9
org.apache.oozie.service.CoordinatorStoreService,36
org.apache.oozie.store.StoreException,8
org.apache.oozie.store.Store,54
org.apache.oozie.store.CoordinatorStore,634
org.apache.oozie.service.Services,232
org.apache.oozie.service.ServiceException,8
org.apache.oozie.service.XLogService,225
org.apache.oozie.util.Instrumentation,458
org.apache.oozie.util.XLog,297
org.apache.oozie.util.XLogStreamer,247
org.apache.oozie.util.XConfiguration,206
org.apache.oozie.BuildInfo,22
org.apache.oozie.service.ConfigurationService,188
org.apache.oozie.executor.jpa.TestBulkUpdateDeleteJPAExecutor,126
org.apache.oozie.CoordinatorActionBean,203
org.apache.oozie.CoordinatorJobBean,321
org.apache.oozie.FaultInjection,66
org.apache.oozie.WorkflowActionBean,308
org.apache.oozie.WorkflowJobBean,223
org.apache.oozie.command.SkipCommitFaultInjection,14
org.apache.oozie.executor.jpa.WorkflowJobGetJPAExecutor,33
org.apache.oozie.service.JPAService,158
org.apache.oozie.test.XDataTestCase,894
org.apache.oozie.executor.jpa.BulkUpdateDeleteJPAExecutor,64
org.apache.oozie.client.rest.JsonWorkflowJob,186
org.apache.oozie.client.rest.JsonCoordinatorJob,281
org.apache.oozie.executor.jpa.CoordJobGetJPAExecutor,33
org.apache.oozie.client.rest.JsonWorkflowAction,243
org.apache.oozie.executor.jpa.WorkflowActionGetJPAExecutor,71
org.apache.oozie.client.rest.JsonCoordinatorAction,254
org.apache.oozie.executor.jpa.CoordActionGetJPAExecutor,61
org.apache.oozie.XException,16
org.apache.oozie.executor.jpa.TestCoordJobsGetForPurgeJPAExecutor,126
org.apache.oozie.client.OozieClient,974
org.apache.oozie.local.LocalOozie,84
org.apache.oozie.test.XFsTestCase,64
org.apache.oozie.util.DateUtils,138
org.apache.oozie.util.IOUtils,144
org.apache.oozie.util.XmlUtils,220
org.apache.oozie.executor.jpa.CoordJobInsertJPAExecutor,16
org.apache.oozie.executor.jpa.CoordJobsGetForPurgeJPAExecutor,35
org.apache.oozie.executor.jpa.CoordJobUpdateJPAExecutor,21
org.apache.oozie.action.hadoop.MapReduceMain,91
org.apache.oozie.action.hadoop.LauncherMain,55
org.apache.oozie.executor.jpa.WorkflowActionsRunningGetJPAExecutor,68
org.apache.oozie.executor.jpa.CoordActionUpdateStatusJPAExecutor,26
org.apache.oozie.executor.jpa.TestWorkflowsJobGetJPAExecutor,49
org.apache.oozie.WorkflowsInfo,24
org.apache.oozie.executor.jpa.WorkflowsJobGetJPAExecutor,240
org.apache.oozie.command.bundle.BundleStartXCommand,214
org.apache.oozie.BundleActionBean,143
org.apache.oozie.BundleJobBean,228
org.apache.oozie.command.CommandException,8
org.apache.oozie.command.PreconditionException,8
org.apache.oozie.command.StartTransitionXCommand,26
org.apache.oozie.command.coord.CoordSubmitXCommand,765
org.apache.oozie.executor.jpa.BulkUpdateInsertJPAExecutor,42
org.apache.oozie.executor.jpa.BundleJobGetJPAExecutor,33
org.apache.oozie.executor.jpa.BundleJobUpdateJPAExecutor,16
org.apache.oozie.util.JobUtils,68
org.apache.oozie.util.LogUtils,48
org.apache.oozie.client.rest.JsonBundleJob,221
org.apache.oozie.command.wf.CompletedActionXCommand,62
org.apache.oozie.action.ActionExecutor,169
org.apache.oozie.service.ActionService,55
org.apache.oozie.command.wf.WorkflowXCommand,29
org.apache.oozie.command.wf.ActionCheckXCommand,177
org.apache.oozie.executor.jpa.sla.SLARegistrationGetJPAExecutor,29
org.apache.oozie.sla.SLARegistrationBean,202
org.apache.oozie.command.coord.CoordKillXCommand,121
org.apache.oozie.command.bundle.BundleStatusUpdateXCommand,96
org.apache.oozie.command.wf.KillXCommand,120
org.apache.oozie.command.KillTransitionXCommand,27
org.apache.oozie.dependency.DependencyChecker,52
org.apache.oozie.executor.jpa.BulkUpdateInsertForCoordActionStatusJPAExecutor,54
org.apache.oozie.executor.jpa.CoordJobGetActionsNotCompletedJPAExecutor,60
org.apache.oozie.service.EventHandlerService,236
org.apache.oozie.util.StatusUtils,111
org.apache.oozie.command.coord.CoordinatorXCommand,36
org.apache.oozie.command.coord.CoordPushDependencyCheckXCommand,276
org.apache.oozie.service.WorkflowAppService,167
org.apache.oozie.workflow.WorkflowException,8
org.apache.oozie.service.HadoopAccessorException,8
org.apache.oozie.service.HadoopAccessorService,378
org.apache.oozie.client.rest.TestJsonWorkflowJob,39
org.apache.oozie.client.rest.JsonUtils,27
org.apache.oozie.client.rest.TestJsonWorkflowAction,46
org.apache.oozie.dependency.hcat.EhcacheHCatDependencyCache,357
org.apache.oozie.service.HCatAccessorService,122
org.apache.oozie.service.PartitionDependencyManagerService,57
org.apache.oozie.util.HCatURI,178
org.apache.oozie.dependency.hcat.WaitingActions,13
org.apache.oozie.dependency.hcat.WaitingAction,35
org.apache.oozie.workflow.lite.DBLiteWorkflowLib,68
org.apache.oozie.util.WritableUtils,34
org.apache.oozie.util.db.SqlStatement,532
org.apache.oozie.store.OozieSchema,141
org.apache.oozie.workflow.lite.LiteWorkflowLib,33
org.apache.oozie.workflow.lite.LiteWorkflowInstance,491
org.apache.oozie.workflow.lite.ActionNodeHandler,26
org.apache.oozie.workflow.lite.ControlNodeHandler,173
org.apache.oozie.workflow.lite.DecisionNodeHandler,20
org.apache.oozie.executor.jpa.BundleActionInsertJPAExecutor,16
org.apache.oozie.command.wf.StartXCommand,6
org.apache.oozie.util.InstrumentUtils,14
org.apache.oozie.command.wf.SignalXCommand,346
org.apache.oozie.test.EmbeddedServletContainer,67
org.apache.oozie.command.wf.TestSubmitHiveXCommand,76
org.apache.oozie.client.XOozieClient,173
org.apache.oozie.command.wf.SubmitHiveXCommand,17
org.apache.oozie.command.wf.SubmitScriptLanguageXCommand,129
org.apache.oozie.workflow.lite.DecisionNodeDef,7
org.apache.oozie.workflow.lite.NodeDef,198
