"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-0.20086330298091,0.424062955071688,-0.473663876032165,0.635739617339111
"sloc",0.0114570397704246,0.00487299159093336,2.351130626152,0.0187164620134436
"AntiSingleton",0.228008061099102,0.664499482309969,0.343127522547479,0.731502526633813
"ClassDataShouldBePrivate",0.988434723068213,1.14516858094482,0.863134685595991,0.388063419271087
"ComplexClass",0.782112673542315,1.36837616342536,0.571562626160125,0.56761832133902
"LongParameterList",0.138807009439471,1.39252107132685,0.0996803655597182,0.920598088907839
"(Intercept)",0.56518601235988,0.0514275992414948,10.9899357678718,4.27230030442442e-28
"sloc",0.00625933438204782,0.000312901816752243,20.0041484163193,5.06767321150425e-89
