Class,same,uchangedLines,deleted,added,changed,all, differenceSection
src\etc\testcases\core\containersrc\test\SpecialSeq.java,67,0,0,0,0,0,0
src\etc\testcases\core\loaderref\src\Task1.java,21,0,0,0,0,0,0
src\etc\testcases\taskdefs\fixcrlf\expected\Junk1.java,12,0,0,0,0,0,0
src\etc\testcases\taskdefs\fixcrlf\expected\Junk2.java,12,0,0,0,0,0,0
src\etc\testcases\taskdefs\fixcrlf\expected\Junk3.java,12,0,0,0,0,0,0
src\etc\testcases\taskdefs\fixcrlf\expected\Junk4.java,12,0,0,0,0,0,0
src\etc\testcases\taskdefs\fixcrlf\expected\Junk5.java,12,0,0,0,0,0,0
src\etc\testcases\taskdefs\fixcrlf\expected\Junk6.java,12,0,0,0,0,0,0
src\etc\testcases\taskdefs\fixcrlf\expected\Junk7.java,12,0,0,0,0,0,0
src\etc\testcases\taskdefs\fixcrlf\expected\Junk8.java,13,0,0,0,0,0,0
src\etc\testcases\taskdefs\fixcrlf\expected\Junk9.java,12,0,0,0,0,0,0
src\etc\testcases\taskdefs\fixcrlf\input\Junk1.java,12,0,0,0,0,0,0
src\etc\testcases\taskdefs\fixcrlf\input\Junk2.java,12,0,0,0,0,0,0
src\etc\testcases\taskdefs\fixcrlf\input\Junk3.java,12,0,0,0,0,0,0
src\etc\testcases\taskdefs\fixcrlf\input\Junk4.java,12,0,0,0,0,0,0
src\etc\testcases\taskdefs\fixcrlf\input\Junk5.java,12,0,0,0,0,0,0
src\etc\testcases\taskdefs\fixcrlf\input\Junk6.java,12,0,0,0,0,0,0
src\etc\testcases\taskdefs\fixcrlf\input\Junk7.java,12,0,0,0,0,0,0
src\etc\testcases\taskdefs\fixcrlf\input\Junk8.java,12,0,0,0,0,0,0
src\etc\testcases\taskdefs\fixcrlf\input\Junk9.java,13,0,0,0,0,0,0
src\etc\testcases\taskdefs\javadoc\java\ClassToJavadoc.java,39,0,0,0,0,0,0
src\etc\testcases\taskdefs\manifestclasspath\Alpha.java,21,0,0,0,0,0,0
src\etc\testcases\taskdefs\manifestclasspath\Beta.java,25,0,0,0,0,0,0
src\etc\testcases\taskdefs\optional\depend\src1\A.java,20,0,0,0,0,0,0
src\etc\testcases\taskdefs\optional\depend\src1\B.java,19,0,0,0,0,0,0
src\etc\testcases\taskdefs\optional\depend\src1\C.java,19,0,0,0,0,0,0
src\etc\testcases\taskdefs\optional\depend\src1\D.java,19,0,0,0,0,0,0
src\etc\testcases\taskdefs\optional\depend\src1\E.java,22,0,0,0,0,0,0
src\etc\testcases\taskdefs\optional\depend\src2\A.java,21,0,0,0,0,0,0
src\etc\testcases\taskdefs\optional\depend\src2\B.java,19,0,0,0,0,0,0
src\etc\testcases\taskdefs\optional\depend\src3\A.java,23,0,0,0,0,0,0
src\etc\testcases\taskdefs\optional\depend\src3\B.java,19,0,0,0,0,0,0
src\etc\testcases\taskdefs\optional\depend\src4\test\ContainsOnlyInner.java,24,0,0,0,0,0,0
src\etc\testcases\taskdefs\optional\depend\src4\test\MethodParam.java,24,0,0,0,0,0,0
src\etc\testcases\taskdefs\optional\depend\src4\test\Outer.java,23,0,0,0,0,0,0
src\etc\testcases\taskdefs\optional\depend\src5\A.java,22,0,0,0,0,0,0
src\etc\testcases\taskdefs\optional\depend\src5\B.java,19,0,0,0,0,0,0
src\etc\testcases\taskdefs\optional\javah\input\org\example\Foo.java,26,0,0,0,0,0,0
src\etc\testcases\taskdefs\rmic\src\AntTimestamp.java,45,0,0,0,0,0,0
src\etc\testcases\taskdefs\rmic\src\RemoteTimestamp.java,26,0,0,0,0,0,0
src\etc\testcases\taskdefs\rmic\src\RemoteTimestampImpl.java,28,0,0,0,0,0,0
src\etc\testcases\types\assertions\AssertionMain.java,31,0,0,0,0,0,0
src\etc\testcases\types\assertions\AssertionTest.java,45,0,0,0,0,0,0
src\main\org\apache\tools\ant\attribute\AttributeNamespace.java,28,0,0,0,0,0,0
src\main\org\apache\tools\ant\attribute\BaseIfAttribute.java,86,0,0,0,0,0,0
src\main\org\apache\tools\ant\attribute\EnableAttribute.java,35,0,0,0,0,0,0
src\main\org\apache\tools\ant\attribute\IfBlankAttribute.java,39,0,0,0,0,0,0
src\main\org\apache\tools\ant\attribute\IfSetAttribute.java,39,0,0,0,0,0,0
src\main\org\apache\tools\ant\attribute\IfTrueAttribute.java,41,0,0,0,0,0,0
