"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.860053662235449,0.322739074534088,2.66485755862391,0.00770209387295602
"sloc",0.0117990207867305,0.00331328394202535,3.56112575715981,0.000369268157350301
"ComplexClass",0.367981367656033,1.37742929907561,0.267150820664977,0.789353039772172
"LongParameterList",-0.144910628095785,1.10765423183888,-0.130826591846456,0.895912486534298
"(Intercept)",0.843534401261749,0.309434014365988,2.726055837753,0.00640961541543917
"sloc",0.0122594112030113,0.0025034029838938,4.89709858216394,9.72620505431731e-07
