"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-3.92874515641538,0.411440421174122,-9.54875834805916,1.31259962309452e-21
"sloc",0.00321044672161995,0.00138050921705639,2.32555254391237,0.0200424337425529
"ClassDataShouldBePrivate",-16.4466186308679,2881.67205546526,-0.00570731794399573,0.995446243850852
"ComplexClass",-17.3612734421682,7685.25826992891,-0.00225903578414532,0.998197551758584
"LongParameterList",1.73981317558093,0.778873925461171,2.23375455090603,0.0254992274920992
"ClassDataShouldBePrivate:ComplexClass",35.4796931841526,8207.75425354016,0.00432270412687485,0.99655099185748
"ClassDataShouldBePrivate:LongParameterList",-1.80223874861252,8285.91716389191,-0.000217506247403275,0.999826455124687
"ComplexClass:LongParameterList",16.3578322708049,7685.25837263623,0.00212846874856515,0.998301728929671
"(Intercept)",-4.00856509206317,0.381018104770387,-10.5206682881352,6.93797219002122e-26
"sloc",0.00359529521011687,0.00109104808736243,3.29526741466399,0.000983280614891673
"LongParameterList",1.13383342110979,0.667043937942154,1.69978820976575,0.0891707700414935
"(Intercept)",-3.91581172749753,0.365546765625236,-10.712204554183,8.92116834243946e-27
"sloc",0.0038715088175579,0.00103190918143992,3.75179219953798,0.000175574964925841
