"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-7.07362224899665,1.03849369525133,-6.81142531855695,9.66364607125761e-12
"sloc",0.00143673570704658,0.00411912074949249,0.348796695805432,0.727241944188353
"AntiSingleton",-15.7880489199779,27114.772300915,-0.000582267435063251,0.999535417829556
"ClassDataShouldBePrivate",-15.9263121240038,23818.7819893994,-0.000668645110866367,0.999466498429137
"ComplexClass",-16.4407823262425,7613.26414463756,-0.00215949190963282,0.998276976085319
"LongParameterList",-16.2990605326524,49250.0545320853,-0.000330945025086905,0.999735944078829
"AntiSingleton:ClassDataShouldBePrivate",14.5696252290056,64129.7906842189,0.000227189658247098,0.99981872888087
"AntiSingleton:ComplexClass",8.79596350492624,421404.943957416,2.08729480540103e-05,0.99998334579701
"ClassDataShouldBePrivate:ComplexClass",9.10580787528528,418469.232564755,2.17598025534081e-05,0.999982638189498
"ClassDataShouldBePrivate:LongParameterList",15.7938300779793,88569.4879754019,0.000178321343376916,0.999857720154012
"ComplexClass:LongParameterList",16.3726871294867,70065.6151609678,0.000233676491555413,0.999813553136862
