Class,same,uchangedLines,deleted,added,changed,all, differenceSection
commons\src\main\java\org\apache\hama\commons\io\DenseVectorWritable.java,0,36,0,51,0,51,14
commons\src\main\java\org\apache\hama\commons\io\KeyValueWritable.java,0,42,0,85,0,85,20
commons\src\main\java\org\apache\hama\commons\io\MatrixWritable.java,0,33,0,44,0,44,14
commons\src\main\java\org\apache\hama\commons\io\PipesKeyValueWritable.java,0,46,0,59,0,59,18
commons\src\main\java\org\apache\hama\commons\io\PipesVectorWritable.java,0,37,0,45,0,45,13
commons\src\main\java\org\apache\hama\commons\io\SparseVectorWritable.java,0,38,0,67,0,67,16
commons\src\main\java\org\apache\hama\commons\io\StringArrayWritable.java,0,33,0,32,0,32,11
commons\src\main\java\org\apache\hama\commons\io\TextArrayWritable.java,0,21,0,8,0,8,5
commons\src\main\java\org\apache\hama\commons\io\VectorWritable.java,0,45,0,100,0,100,23
commons\src\main\java\org\apache\hama\commons\math\CrossEntropy.java,0,29,0,29,0,29,5
commons\src\main\java\org\apache\hama\commons\math\DenseDoubleMatrix.java,0,381,0,523,0,523,96
commons\src\main\java\org\apache\hama\commons\math\DenseDoubleVector.java,0,265,0,436,0,436,73
commons\src\main\java\org\apache\hama\commons\math\DoubleDoubleFunction.java,0,40,0,5,0,5,5
commons\src\main\java\org\apache\hama\commons\math\DoubleDoubleVectorFunction.java,0,30,0,5,0,5,4
commons\src\main\java\org\apache\hama\commons\math\DoubleFunction.java,0,38,0,5,0,5,5
commons\src\main\java\org\apache\hama\commons\math\DoubleMatrix.java,0,230,0,43,0,43,42
commons\src\main\java\org\apache\hama\commons\math\DoubleVector.java,0,303,0,68,0,68,51
commons\src\main\java\org\apache\hama\commons\math\DoubleVectorFunction.java,0,29,0,5,0,5,4
commons\src\main\java\org\apache\hama\commons\math\Function.java,0,27,0,6,0,6,3
commons\src\main\java\org\apache\hama\commons\math\FunctionFactory.java,0,39,0,26,0,26,7
commons\src\main\java\org\apache\hama\commons\math\IdentityFunction.java,0,25,0,11,0,11,5
commons\src\main\java\org\apache\hama\commons\math\NamedDoubleVector.java,0,62,0,172,0,172,46
commons\src\main\java\org\apache\hama\commons\math\Sigmoid.java,0,28,0,11,0,11,5
commons\src\main\java\org\apache\hama\commons\math\SquaredError.java,0,34,0,12,0,12,7
commons\src\main\java\org\apache\hama\commons\math\SquareVectorFunction.java,0,27,0,11,0,11,5
commons\src\main\java\org\apache\hama\commons\math\Tanh.java,0,25,0,11,0,11,5
commons\src\main\java\org\apache\hama\commons\math\Tuple.java,0,31,0,54,0,54,11
commons\src\main\java\org\apache\hama\commons\util\KeyValuePair.java,0,31,0,28,0,28,12
commons\src\main\java\org\apache\hama\commons\util\TextPair.java,0,36,0,44,0,44,16
commons\src\test\java\org\apache\hama\commons\math\TestDenseDoubleMatrix.java,0,51,0,186,0,186,31
commons\src\test\java\org\apache\hama\commons\math\TestDenseDoubleVector.java,0,54,0,154,0,154,34
commons\src\test\java\org\apache\hama\commons\math\TestFunctionFactory.java,0,41,0,41,0,41,19
contrib\avro-rpc\src\main\java\org\apache\hama\avro\AvroBSPMessageBundle.java,174,0,0,0,0,0,0
contrib\avro-rpc\src\main\java\org\apache\hama\avro\AvroMessageManagerImpl.java,166,0,0,0,0,0,0
contrib\avro-rpc\src\main\java\org\apache\hama\avro\Sender.java,38,0,0,0,0,0,0
contrib\avro-rpc\src\main\java\org\apache\hama\avro\TestAvroMessageManager.java,120,0,0,0,0,0,0
contrib\monitor-plugin\jvm-metrics\src\main\java\org\apache\hama\monitor\plugin\JvmTask.java,208,0,0,0,0,0,0
core\src\main\java\org\apache\hama\bsp\ft\AsyncRcvdMsgCheckpointImpl.java,542,0,0,0,0,0,0
core\src\main\java\org\apache\hama\bsp\ft\BSPFaultTolerantService.java,89,0,0,0,0,0,0
core\src\main\java\org\apache\hama\bsp\ft\FaultTolerantMasterService.java,71,0,0,0,0,0,0
core\src\main\java\org\apache\hama\bsp\ft\FaultTolerantPeerService.java,62,0,0,0,0,0,0
core\src\main\java\org\apache\hama\bsp\join\ComposableInputFormat.java,0,25,0,12,0,12,5
core\src\main\java\org\apache\hama\bsp\join\ComposableRecordReader.java,0,49,0,14,0,14,10
