round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,5,1,34.5432919347969,258,39.6569755907085,263,58.5515854097084,1,602.550348575825,18619.2811813238,-44.5515854097084 
2,1,0,37.7029628060759,262,39.6532217934025,263,53.7150826441848,1,412.213565381286,12623.6735631527,-47.7150826441848 
