round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,6,1,66.3590490786193,826,90.9607860851393,832,90.8536242158007,1,5668.07629103215,NaN,-74.8536242158007 
2,1,0,1.13567058633282e-18,831,1.14528686280927e-18,832,53.5490927991207,1,0.00299422690713168,0.00247988873651524,-47.5490927991207 
