round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,8,2,77.9458940231617,370,92.3430085661549,378,125.960846493486,1,935.966865857564,11079.2862704855,-105.960846493486 
2,2,1,81.0896946188084,376,92.3419267596263,378,117.105770420027,1,870.540887391813,11565.9550710616,-109.105770420027 
3,1,1,83.4248237110303,377,92.3406904476143,378,117.442183282248,1,806.138258500668,12650.5529492624,-111.442183282248 
