round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,5,1,278.496854827668,399,294.865680522347,404,548.510980404419,1,9061.23540512946,69651.955492525,-534.510980404419 
2,1,1,281.074590998622,403,294.865751251698,404,543.088613168249,1,9128.06537070244,71964.2989260976,-537.088613168249 
