"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-3.38783386210395,0.626382229907489,-5.40857275373904,6.35289798975949e-08
"sloc",0.0300010810076593,0.0039160161421611,7.66112291638892,1.84314346625578e-14
"ClassDataShouldBePrivate",-36.1467186499983,26458443.8535863,-1.36616948638492e-06,0.999998909954459
"ComplexClass",-4.30110031837147,2.70034415895372,-1.59279708999685,0.111205718171421
"LongParameterList",-1.70181663310446,3.2669074147993,-0.52092588403183,0.602418403205166
"ClassDataShouldBePrivate:ComplexClass",0.911786997452727,72136321.4928787,1.26397767252762e-08,0.999999989914917
"(Intercept)",-3.07586609594918,0.632351769917032,-4.8641693473124,1.14938475037963e-06
"sloc",0.0238030636458505,0.00387385154923599,6.1445471885842,8.01919480580977e-10
