round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,5,1,27.502523308636,327,34.3538292874887,332,188.480768836988,1,0.0113029309436381,0.00402770575733909,-174.480768836988 
2,1,1,27.3364042200308,331,32.0006135070379,332,182.197655801679,1,0.0103347042920549,0.00363882091774558,-176.197655801679 
