class,SLOC
org.apache.logging.log4j.core.appender.AbstractManager,62
org.apache.logging.log4j.status.StatusLogger,180
org.apache.logging.log4j.message.StructuredDataMessageTest,33
org.apache.logging.log4j.message.StructuredDataMessage,208
org.apache.logging.log4j.message.MapMessage,178
org.apache.logging.log4j.core.config.plugins.visitors.PluginBuilderAttributeVisitor,18
org.apache.logging.log4j.core.config.Node,79
org.apache.logging.log4j.core.util.NameUtil,30
org.apache.logging.log4j.core.config.plugins.visitors.AbstractPluginVisitor,68
org.apache.logging.log4j.core.lookup.StrSubstitutor,450
org.apache.logging.log4j.core.appender.db.jpa.converter.ContextMapAttributeConverter,13
org.apache.logging.log4j.test.AvailablePortFinder,65
org.apache.logging.log4j.core.util.Closer,59
org.apache.logging.log4j.perf.jmh.AsyncAppenderLog4j2Benchmark,45
org.apache.logging.log4j.LogManager,156
org.apache.logging.log4j.ThreadContextTest,145
org.apache.logging.log4j.Timer,164
org.apache.logging.log4j.ThreadContext,229
org.apache.logging.slf4j.SerializeTest,10
org.apache.logging.log4j.junit.InitialLoggerContext,58
org.apache.logging.log4j.SerializableMatchers,21
org.apache.logging.log4j.Level,123
org.apache.logging.log4j.core.config.Property,28
org.apache.logging.log4j.core.async.AsyncLoggerContext,27
org.apache.logging.log4j.core.Logger,198
org.apache.logging.log4j.core.LoggerContext,249
org.apache.logging.log4j.core.async.AsyncLogger,183
org.apache.logging.log4j.core.appender.FileAppender,81
org.apache.logging.log4j.core.layout.PatternLayout,175
org.apache.logging.log4j.core.util.Booleans,7
org.apache.logging.log4j.core.util.Integers,13
org.apache.logging.log4j.core.appender.FileManager,101
org.apache.logging.log4j.core.appender.AbstractOutputStreamAppender,50
org.apache.logging.log4j.core.appender.ConsoleAppenderAnsiStyleJira319Main,25
org.apache.logging.log4j.core.config.Configurator,72
org.apache.logging.log4j.core.appender.ConsoleAppenderAnsiMessagesMain,18
org.apache.logging.dumbster.smtp.SmtpRequest,148
org.apache.logging.log4j.util.Strings,21
org.apache.logging.dumbster.smtp.SmtpActionType,72
org.apache.logging.dumbster.smtp.SmtpState,41
org.apache.logging.dumbster.smtp.SmtpResponse,19
org.apache.log4j.PriorityTest,107
org.apache.log4j.Priority,79
org.apache.log4j.Level,98
org.apache.logging.log4j.core.layout.AbstractJacksonLayout,25
org.apache.logging.log4j.core.layout.AbstractStringLayout,25
org.apache.log4j.util.StringsTest,7
org.apache.logging.log4j.core.net.Priority,24
org.apache.logging.log4j.core.net.Facility,42
org.apache.logging.log4j.core.net.Severity,41
org.apache.logging.log4j.core.appender.db.jpa.AbstractJpaAppenderTest,144
org.apache.logging.log4j.core.config.ConfigurationFactory,308
org.apache.logging.log4j.core.config.DefaultConfiguration,26
org.apache.logging.log4j.core.appender.db.jpa.JpaAppender,62
org.apache.logging.log4j.core.appender.db.AbstractDatabaseAppender,66
org.apache.logging.log4j.FormatterLoggerManualExample,24
org.apache.logging.log4j.core.jackson.JacksonIssue429MyNamesTest,74
org.apache.logging.log4j.core.lookup.StructuredDataLookup,19
org.apache.logging.log4j.message.StructuredDataId,98
org.apache.logging.slf4j.CallerInformationTest,33
org.apache.logging.slf4j.InitialLoggerContext,31
org.apache.logging.slf4j.SLF4JLogger,137
org.apache.logging.slf4j.TestUtil,16
org.apache.logging.log4j.core.filter.CompositeFilter,136
org.apache.logging.log4j.core.AbstractLifeCycle,71
org.apache.logging.log4j.jmx.gui.Client,75
org.apache.logging.log4j.core.jmx.Server,223
org.apache.logging.log4j.core.util.Assert,10
org.apache.logging.log4j.flume.appender.FlumeAppender,165
org.apache.logging.log4j.core.appender.AbstractAppender,66
org.apache.logging.log4j.core.layout.Rfc5424Layout,511
org.apache.logging.log4j.flume.appender.AbstractFlumeManager,6
org.apache.logging.log4j.flume.appender.FlumeEvent,183
org.apache.logging.log4j.flume.appender.Agent,36
org.apache.logging.log4j.flume.appender.FlumeEmbeddedManager,168
org.apache.logging.log4j.flume.appender.FlumeAvroManager,183
org.apache.logging.log4j.flume.appender.FlumePersistentManager,686
org.apache.logging.log4j.core.pattern.HighlightConverter,94
org.apache.logging.log4j.core.pattern.LogEventPatternConverter,15
org.apache.logging.log4j.core.pattern.PatternFormatter,33
org.apache.logging.log4j.core.pattern.PatternParser,349
org.apache.logging.log4j.core.pattern.AnsiEscape,86
org.apache.logging.log4j.core.config.yaml.YamlConfigurationFactory,35
org.apache.logging.log4j.core.config.ConfigurationSource,74
org.apache.logging.log4j.core.util.Loader,146
org.apache.logging.log4j.core.config.yaml.YamlConfiguration,10
org.apache.logging.log4j.message.ParameterizedMessage,315
org.apache.logging.log4j.spi.DefaultThreadContextMap,114
org.apache.logging.log4j.spi.DefaultThreadContextStack,240
org.apache.logging.log4j.spi.Provider,60
org.apache.logging.log4j.util.PropertiesUtil,113
org.apache.logging.log4j.util.ProviderUtil,68
org.apache.logging.log4j.web.Log4jWebInitializerImplTest,317
