round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,4,2,170.646932435414,333,184.41418835078,337,876.90972456335,1,0.0693817885737644,0.0089802316825694,-864.90972456335 
2,2,2,170.634509315672,335,184.361029379947,337,872.945749109638,1,0.0693570462355705,0.0089760437168908,-864.945749109638 
