round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,21,2,920.983622270201,1244,1034.5772845574,1265,5755.82510493176,25,0.114917699598456,0.00628620097030331,-5709.82510493176 
2,2,2,920.950403563268,1263,1018.02685776471,1265,5732.30972779299,1,0.112716555990575,0.00614995045780508,-5724.30972779299 
