class,SLOC
org.apache.abdera.ext.serializer.BaseSerializer,250
org.apache.abdera.ext.serializer.impl.ExtensionSerializer,15
org.apache.abdera.ext.serializer.impl.SimpleElementSerializer,12
org.apache.abdera.i18n.rfc4646.Lang,315
org.apache.abdera.ext.serializer.Serializer,6
org.apache.abdera.ext.serializer.ObjectContext,128
org.apache.abdera.ext.serializer.ConventionSerializationContext,47
org.apache.abdera.ext.serializer.SerializationException,15
org.apache.abdera.i18n.lang.Lang,149
org.apache.abdera.protocol.client.cache.LRUCacheFactory,9
org.apache.abdera.Abdera,109
org.apache.abdera.protocol.client.cache.LRUCache,9
org.apache.abdera.protocol.server.test.TestSuite,11
org.apache.abdera.protocol.server.test.basic.BasicTest,118
org.apache.abdera.protocol.server.test.custom.CustomProviderTest,148
org.apache.abdera.protocol.server.test.customer.CustomerAdapterTest,116
org.apache.abdera.protocol.server.test.multipart.MultipartRelatedTest,67
org.apache.abdera.protocol.server.test.route.RouteTest,175
org.apache.abdera.i18n.rfc4646.enums.Script,98
org.apache.abdera.i18n.rfc4646.Subtag,255
org.apache.abdera.i18n.rfc4646.enums.Extlang,45
org.apache.abdera.examples.uritemplates.AtomIDTemplate,30
org.apache.abdera.i18n.templates.Template,249
org.apache.abdera.test.client.JettyUtil,44
org.apache.abdera.util.EntityTagTest,43
org.apache.abdera.util.EntityTag,210
org.apache.abdera.parser.stax.FOMCategory,75
org.apache.abdera.i18n.iri.IRI,506
org.apache.abdera.parser.stax.FOMExtensibleElement,131
org.apache.abdera.protocol.server.test.filesystem.FilesystemTest,119
org.apache.abdera.protocol.client.AbderaClient,485
org.apache.abdera.protocol.client.RequestOptions,297
org.apache.abdera.protocol.server.ServiceManager,34
org.apache.abdera.protocol.server.provider.basic.BasicProvider,27
org.apache.abdera.protocol.server.servlet.AbderaServlet,94
org.apache.abdera.util.MimeTypeHelper,219
org.apache.abdera.test.ext.media.MediaTest,43
org.apache.abdera.ext.media.MediaContent,147
org.apache.abdera.ext.media.MediaGroup,8
org.apache.abdera.ext.media.MediaTitle,24
org.apache.abdera.model.ExtensibleElementWrapper,62
org.apache.abdera.model.ElementWrapper,203
org.apache.abdera.parser.stax.FOMParserOptions,14
org.apache.abdera.i18n.text.Localizer,74
org.apache.abdera.util.AbstractParserOptions,366
org.apache.abdera.parser.stax.FOMFactory,581
org.apache.abdera.parser.stax.FOMException,15
org.apache.abdera.spring.ProviderDefinitionParserTest,21
org.apache.abdera.protocol.server.impl.DefaultProvider,71
org.apache.abdera.protocol.server.impl.RegexTargetResolver,169
org.apache.abdera.protocol.server.impl.AbstractProvider,132
org.apache.abdera.protocol.server.context.AbstractRequestContext,112
org.apache.abdera.parser.ParseException,15
org.apache.abdera.protocol.server.TargetType,70
org.apache.abdera.protocol.server.impl.SimpleTarget,62
org.apache.abdera.protocol.util.AbstractRequest,68
org.apache.abdera.ext.geo.Coordinates,155
org.apache.abdera.ext.geo.Coordinate,95
org.apache.abdera.ext.html.HtmlParser,34
org.apache.abdera.util.AbstractNamedParser,22
org.apache.abdera.ext.html.HtmlParserOptions,19
org.apache.abdera.ext.html.HtmlHelper,94
org.apache.abdera.test.parser.stax.FeedParserTest,60
