class,SLOC
org.apache.any23.vocab.FOAF,78
org.apache.any23.vocab.Vocabulary,111
org.apache.any23.validator.rule.AboutNotURIRule,45
org.apache.any23.AbstractAny23TestBase,37
org.apache.any23.source.FileDocumentSource,40
org.apache.any23.util.StringUtils,84
org.apache.any23.extractor.html.HListingExtractorFactory,20
org.apache.any23.extractor.SimpleExtractorFactory,41
org.apache.any23.rdf.PopularPrefixes,53
org.apache.any23.rdf.Prefixes,149
org.apache.any23.extractor.html.HListingExtractor,213
org.apache.any23.vocab.Excel,43
org.apache.any23.validator.DefaultValidator,89
org.apache.any23.validator.rule.MetaNameMisuseFix,16
org.apache.any23.validator.rule.MetaNameMisuseRule,29
org.apache.any23.validator.rule.MissingOpenGraphNamespaceRule,32
org.apache.any23.validator.rule.OpenGraphNamespaceFix,9
org.apache.any23.validator.ValidatorException,8
org.apache.any23.validator.DefaultValidationReportBuilder,66
org.apache.any23.validator.DefaultRuleContext,12
org.apache.any23.validator.DefaultDOMDocument,46
org.apache.any23.source.StringDocumentSource,36
org.apache.any23.extractor.html.HRecipeExtractorFactory,20
org.apache.any23.extractor.html.HRecipeExtractor,129
org.apache.any23.extractor.ExtractionParametersTest,32
org.apache.any23.extractor.ExtractionParameters,126
org.apache.any23.plugin.crawler.SiteCrawler,100
org.apache.any23.plugin.crawler.DefaultWebCrawler,17
org.apache.any23.plugin.crawler.SharedData,33
org.apache.any23.extractor.rdf.TurtleExtractorFactory,27
org.apache.any23.extractor.rdf.TurtleExtractor,18
org.apache.any23.servlet.Servlet,201
org.apache.any23.configuration.DefaultConfiguration,111
org.apache.any23.servlet.conneg.Any23Negotiator,23
org.apache.any23.servlet.conneg.MediaRangeSpec,170
org.apache.any23.source.ByteArrayDocumentSource,29
org.apache.any23.source.HTTPDocumentSource,42
org.apache.any23.servlet.WebResponder,245
org.apache.any23.servlet.conneg.ContentTypeNegotiator,137
org.apache.any23.Any23,171
org.apache.any23.Any23OnlineTestBase,6
org.apache.any23.extractor.rdf.RDFXMLExtractorFactory,25
org.apache.any23.extractor.rdf.RDFXMLExtractor,18
org.apache.any23.plugin.officescraper.XSSFWorkbookTest,52
org.apache.any23.extractor.html.SpanCloserInputStreamTest,99
org.apache.any23.extractor.html.SpanCloserInputStream,62
org.apache.any23.util.ReaderInputStream,101
org.apache.any23.extractor.rdf.JSONLDExtractorFactory,22
org.apache.any23.extractor.rdf.JSONLDExtractor,18
org.apache.any23.extractor.xpath.Term,33
org.apache.any23.extractor.rdfa.RDFaExtractor,17
org.apache.any23.extractor.ExtractionContext,55
org.apache.any23.extractor.rdf.BaseRDFExtractor,49
org.apache.any23.extractor.rdf.RDFParserFactory,162
org.apache.any23.extractor.rdfa.RDFaExtractorFactory,20
org.apache.any23.extractor.html.TurtleHTMLExtractorTest,13
org.apache.any23.extractor.ExtractionException,34
org.apache.any23.extractor.html.AbstractExtractorTestCase,304
org.apache.any23.extractor.html.TurtleHTMLExtractor,51
org.apache.any23.extractor.html.TurtleHTMLExtractorFactory,20
org.apache.any23.extractor.ExtractorGroup,41
org.apache.any23.mime.MIMEType,79
org.apache.any23.vocab.RDFSchemaUtilsTest,21
org.apache.any23.vocab.RDFSchemaUtils,87
org.apache.any23.writer.TurtleWriterFactory,22
org.apache.any23.writer.TurtleWriter,5
org.apache.any23.extractor.html.HCardExtractor,315
org.apache.any23.vocab.VCard,78
org.apache.any23.extractor.html.AdrExtractor,48
org.apache.any23.extractor.html.EntityBasedMicroformatExtractor,22
org.apache.any23.extractor.html.HTMLDocument,219
org.apache.any23.extractor.html.HCardName,178
org.apache.any23.extractor.html.HCardExtractorFactory,20
org.apache.any23.extractor.html.DomUtils,227
org.apache.any23.rdf.Any23ValueFactoryWrapper,138
org.apache.any23.extractor.html.HCalendarExtractorTest,316
org.apache.any23.rdf.RDFUtils,165
org.apache.any23.vocab.ICAL,116
org.apache.any23.vocab.SINDICE,31
org.apache.any23.extractor.html.HCalendarExtractorFactory,20
org.apache.any23.cli.MicrodataParser,45
org.apache.any23.extractor.html.TagSoupParser,132
org.apache.any23.http.DefaultHTTPClient,100
org.apache.any23.util.StreamUtils,46
org.apache.any23.extractor.microdata.MicrodataParser,296
org.apache.any23.cli.PluginVerifier,36
org.apache.any23.plugin.Any23PluginManager,231
org.apache.any23.extractor.html.HTMLMetaExtractorTest,59
org.apache.any23.extractor.html.HTMLMetaExtractorFactory,20
org.apache.any23.extractor.rdfa.XSLTStylesheetException,8
org.apache.any23.cli.MicrodataParserTest,14
org.apache.any23.cli.ToolTestBase,29
org.apache.any23.vocab.XHTML,17
org.apache.any23.io.nquads.NQuadsParserTest,432
org.apache.any23.io.nquads.NQuadsParser,13
org.apache.any23.extractor.ExtractionResultImpl,203
org.apache.any23.extractor.html.MicroformatExtractor,124
org.apache.any23.writer.TripleHandlerException,8
org.apache.any23.extractor.xpath.XPathExtractor,36
org.apache.any23.extractor.xpath.XPathExtractorFactory,20
org.apache.any23.extractor.html.XFNExtractor,87
org.apache.any23.vocab.XFN,58
org.apache.any23.extractor.html.XFNExtractorFactory,20
org.apache.any23.extractor.html.TagSoupParserTest,96
org.apache.any23.validator.EmptyValidationReport,23
org.apache.any23.validator.XMLValidationReportSerializer,132
org.apache.any23.Any23Test,414
org.apache.any23.extractor.microdata.MicrodataExtractor,358
org.apache.any23.filter.IgnoreAccidentalRDFa,49
org.apache.any23.filter.IgnoreTitlesOfEmptyDocuments,40
org.apache.any23.util.FileUtils,99
org.apache.any23.vocab.DCTerms,19
org.apache.any23.writer.CompositeTripleHandler,54
org.apache.any23.writer.CountingTripleHandler,37
org.apache.any23.writer.NTriplesWriter,5
org.apache.any23.writer.RDFXMLWriter,5
org.apache.any23.writer.ReportingTripleHandler,60
org.apache.any23.writer.RepositoryWriter,60
org.apache.any23.ExtractionReport,46
org.apache.any23.writer.RDFWriterTripleHandler,82
org.apache.any23.extractor.example.ExampleExtractorFactory,20
org.apache.any23.extractor.example.ExampleExtractor,17
org.apache.any23.cli.VocabPrinterTest,9
org.apache.any23.cli.VocabPrinter,19
org.apache.any23.extractor.rdfa.RDFa11ParserException,8
org.apache.any23.vocab.LKIFCoreMereology,32
org.apache.any23.plugin.officescraper.ExcelExtractorFactory,28
org.apache.any23.plugin.officescraper.ExcelExtractor,114
org.apache.any23.extractor.microdata.MicrodataParserReport,21
org.apache.any23.extractor.microdata.MicrodataParserException,54
org.apache.any23.extractor.microdata.ItemScope,154
org.apache.any23.vocab.LKIFCoreLegalAction,35
org.apache.any23.vocab.HRecipe,35
org.apache.any23.extractor.rdf.NTriplesExtractor,18
org.apache.any23.extractor.rdf.NTriplesExtractorFactory,24
org.apache.any23.SesameTest,18
org.apache.any23.cli.ToolRunner,175
org.apache.any23.extractor.ExtractorRegistryImpl,67
