round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,4,2,8777.90655246394,437,13665.7761865092,441,9000.88328767382,1,106067.071224609,NaN,-8988.88328767382 
2,2,2,8818.93730612273,439,13665.7910355363,441,9037.91396810953,1,106467.386381245,NaN,-9029.91396810953 
