class,SLOC
org.apache.tika.fork.ForkObjectInputStream,32
org.apache.tika.utils.RegexUtils,18
org.apache.tika.exception.AccessPermissionException,14
org.apache.tika.parser.html.HtmlParser,78
org.apache.tika.parser.html.BoilerpipeContentHandler,200
org.apache.tika.parser.html.IdentityHtmlMapper,12
org.apache.tika.language.translate.MosesTranslator,60
org.apache.tika.language.translate.ExternalTranslator,33
org.apache.tika.mime.MimeDetectionTest,148
org.apache.tika.mime.MediaTypeRegistry,82
org.apache.tika.parser.iwork.KeynoteContentHandler,134
org.apache.tika.parser.image.WebPParser,23
org.apache.tika.example.ContentHandlerExampleTest,59
org.apache.tika.example.ContentHandlerExample,81
org.apache.tika.parser.ibooks.iBooksParserTest,22
org.apache.tika.parser.epub.EpubParser,51
org.apache.tika.server.TikaParsersTest,119
org.apache.tika.parser.microsoft.ooxml.OOXMLParser,35
org.apache.tika.parser.pdf.PDFParser,308
org.apache.tika.language.translate.MosesTranslatorTest,15
org.apache.tika.parser.microsoft.POIContainerExtractionTest,215
org.apache.tika.parser.mp3.ID3v2Frame,274
org.apache.tika.parser.chm.core.ChmCommons,222
org.apache.tika.ResourceLoggingClassLoader,40
org.apache.tika.server.TikaServerParseException,8
org.apache.tika.parser.txt.CharsetRecog_mbcs,317
org.apache.tika.parser.dwg.DWGParserTest,150
org.apache.tika.parser.dwg.DWGParser,223
org.apache.tika.parser.CompositeParser,149
org.apache.tika.parser.ParserDecorator,70
org.apache.tika.server.MetadataList,9
org.apache.tika.TikaDetectionTest,798
org.apache.tika.server.TikaDetectorsTest,89
org.apache.tika.parser.microsoft.POIFSContainerDetector,212
org.apache.tika.parser.pkg.ZipContainerDetector,266
org.apache.tika.parser.pkg.ArParserTest,77
org.apache.tika.language.translate.Lingo24Translator,61
org.apache.tika.parser.executable.ExecutableParserTest,50
org.apache.tika.parser.executable.ExecutableParser,284
org.apache.tika.parser.rtf.GroupState,29
org.apache.tika.parser.rtf.ListDescriptor,11
org.apache.tika.io.CountingInputStream,55
org.apache.tika.parser.netcdf.NetCDFParser,62
org.apache.tika.parser.hdf.HDFParser,44
org.apache.tika.parser.pkg.Bzip2ParserTest,56
org.apache.tika.language.translate.CachedTranslatorTest,48
org.apache.tika.language.translate.CachedTranslator,60
org.apache.tika.language.translate.GoogleTranslator,59
org.apache.tika.xmp.TikaToXMPTest,122
org.apache.tika.xmp.convert.MSOfficeXMLConverter,70
org.apache.tika.xmp.convert.TikaToXMP,91
org.apache.tika.parser.xml.EmptyAndDuplicateElementsXMLParserTest,77
org.apache.tika.fork.MemoryURLStreamHandlerFactory,8
org.apache.tika.fork.MemoryURLStreamHandler,32
org.apache.tika.example.GrabPhoneNumbersExample,45
org.apache.tika.sax.PhoneExtractingContentHandler,31
org.apache.tika.cli.TikaCLITest,225
org.apache.tika.cli.TikaCLI,922
org.apache.tika.server.RecursiveMetadataResourceTest,50
org.apache.tika.server.TikaResourceTest,118
org.apache.tika.parser.ErrorParser,13
org.apache.tika.parser.gdal.TestGDALParser,121
org.apache.tika.parser.gdal.GDALParser,304
org.apache.tika.mime.Patterns,129
org.apache.tika.parser.microsoft.OfficeParser,174
org.apache.tika.parser.microsoft.OutlookExtractor,172
org.apache.tika.parser.microsoft.SummaryExtractor,149
org.apache.tika.parser.microsoft.HSLFExtractor,207
org.apache.tika.parser.microsoft.ExcelExtractor,324
org.apache.tika.parser.ParsingReaderTest,67
org.apache.tika.parser.ParsingReader,102
org.apache.tika.parser.asm.XHTMLClassVisitor,223
org.apache.tika.parser.html.DefaultHtmlMapper,81
org.apache.tika.fork.ForkClient,195
org.apache.tika.fork.MetadataContentHandler,15
org.apache.tika.sax.Link,77
org.apache.tika.sax.xpath.CompositeMatcher,31
org.apache.tika.io.LookaheadInputStreamTest,77
org.apache.tika.io.LookaheadInputStream,75
org.apache.tika.parser.chm.TestChmLzxState,44
org.apache.tika.parser.chm.accessor.ChmDirectoryListingSet,175
org.apache.tika.parser.chm.accessor.ChmItspHeader,265
org.apache.tika.parser.chm.accessor.ChmLzxcControlData,144
org.apache.tika.parser.chm.lzx.ChmLzxState,242
org.apache.tika.mime.OrClause,24
org.apache.tika.parser.mbox.MboxParser,126
org.apache.tika.parser.ocr.TesseractOCRConfig,103
org.apache.tika.util.TikaExceptionFilterTest,14
