"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-3.13246534979814,0.204103369147709,-15.3474455756347,3.68409657910127e-53
"sloc",0.00702762707082122,0.0013817900581394,5.08588625994603,3.65913303953433e-07
"ClassDataShouldBePrivate",-34.0341715260543,47453132.8121257,-7.17216535751197e-07,0.999999427743999
"ComplexClass",-35.3814175887758,12489842.2540401,-2.83281540864385e-06,0.999997739740322
"LongParameterList",-34.5237628521118,27397079.0029718,-1.26012568158696e-06,0.999998994565174
"ClassDataShouldBePrivate:ComplexClass",33.1185243165861,66905870.9884884,4.95001766321589e-07,0.999999605045733
"ComplexClass:LongParameterList",33.506212444175,49069297.6637739,6.82834563350831e-07,0.999999455176844
"(Intercept)",-3.0375984402162,0.206590343505379,-14.7034870491762,6.12240272329897e-49
"sloc",0.00407070439845356,0.0014251838046737,2.85626624797745,0.00428655510272425
