round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,4,2,921.17037281832,1261,1021.25470127986,1265,5733.67744280003,1,0.113150483247057,0.00617857770244689,-5721.67744280003 
2,2,2,920.950403563268,1263,1018.02685776471,1265,5732.30972779299,1,0.112716555990575,0.00614995045780508,-5724.30972779299 
