"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-4.85165527349905,0.253851985252559,-19.1121423323599,2.00083756275751e-81
"sloc",0.00679560586774645,0.00212687615080855,3.19511122693394,0.00139776960465458
"AntiSingleton",-13.6887760248727,5717.53214081154,-0.00239417561418899,0.998089726066561
"ClassDataShouldBePrivate",-13.4945054749348,1476.19439715558,-0.00914141491184143,0.992706307761556
"ComplexClass",-0.243265581699364,1.03770176115264,-0.234427261093932,0.814653296916307
"LongParameterList",0.900309389316602,0.371936690977388,2.42059848129191,0.0154949815544867
"AntiSingleton:ClassDataShouldBePrivate",14.6213464227897,7733.0513746771,0.00189076028521797,0.998491392459118
"AntiSingleton:LongParameterList",-1.00269718583871,6593.67122142524,-0.000152069636499403,0.999878665985338
"ClassDataShouldBePrivate:LongParameterList",-1.16716087455199,4301.48037415755,-0.00027133934669656,0.999783502527189
"ComplexClass:LongParameterList",0.237208143425557,1.16838994141924,0.203021384399648,0.839118317928478
"(Intercept)",-4.87089924687188,0.24480866759336,-19.8967597624554,4.34100184441752e-88
"sloc",0.00677862090359687,0.00180197254955394,3.76177811658387,0.000168709684726141
"LongParameterList",0.910279331237112,0.348907365286387,2.60894272177357,0.00908224431593465
