"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-0.457897376177849,0.0511795166005978,-8.94688747748938,3.65646671877861e-19
"sloc",0.000393408206288517,0.000289323450329746,1.35975222831106,0.17390834435236
"AntiSingleton",0.223670812566631,0.449876679990502,0.497182500260633,0.619060360814575
"ClassDataShouldBePrivate",-0.743309912067251,0.619887593129974,-1.19910435424927,0.230487371220763
"ComplexClass",-0.0741337014627986,0.242779110381305,-0.30535453131188,0.760096147791509
"LongParameterList",-0.234322614839576,0.181345208081037,-1.29213568596124,0.196310159417455
"AntiSingleton:ClassDataShouldBePrivate",0.854884092106581,0.959916480851774,0.890581742432431,0.373153597549201
"AntiSingleton:ComplexClass",0.147590437869557,0.764240332612414,0.193120451213359,0.846864636386193
"ClassDataShouldBePrivate:ComplexClass",0.608011061462507,1.21819350996634,0.499108767604014,0.61770276126097
"ClassDataShouldBePrivate:LongParameterList",-0.295200618786245,1.21494152246061,-0.242975166564706,0.8080246352708
"ComplexClass:LongParameterList",0.191932014388304,0.481991187527832,0.398206480439482,0.690477989432123
