round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,4,2,1183.81758257795,454,1635.5009929157,458,1222.51337597682,1,68616.8805299699,NaN,-1210.51337597682 
2,2,2,1194.61581131692,456,1635.49583463425,458,1229.31167808408,1,66545.9145843484,NaN,-1221.31167808408 
