round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,13,3,382.31060558077,376,636.324674706526,389,429.488986930635,1,15040.7121093828,NaN,-399.488986930635 
2,3,2,508.479459681861,386,636.344921330279,389,535.657090993132,1,18205.5212600865,NaN,-525.657090993132 
3,2,2,508.707677994798,387,636.346473152761,389,533.885251834872,1,18503.9025019505,NaN,-525.885251834872 
