ClassName,AntiSingleton,Blob,ClassDataShouldBePrivate,ComplexClass,LargeClass,LazyClass,LongMethod,LongParameterList,MessageChains,RefusedParentBequest,SpaghettiCode,SpeculativeGenerality,SwissArmyKnife,NumOfAPs,AntiSingleton,Blob,ClassDataShouldBePrivate,ComplexClass,LargeClass,LazyClass,LongMethod,LongParameterList,MessageChains,RefusedParentBequest,SpaghettiCode,SpeculativeGenerality,SwissArmyKnife,LOC,name,deleted,added,changed,all
org.apache.tajo.BackendTestingUtil, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,tajo-core\src\test\java\org\apache\tajo\BackendTestingUtil.java,1,1,1,4
org.apache.tajo.ConfigKey, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,tajo-common\src\main\java\org\apache\tajo\ConfigKey.java,0,3,0,3
org.apache.tajo.ExecutionBlockId, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,57,tajo-common\src\main\java\org\apache\tajo\ExecutionBlockId.java,0,0,0,0
org.apache.tajo.IntegrationTest, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,tajo-core\src\test\java\org\apache\tajo\IntegrationTest.java,0,0,0,0
org.apache.tajo.LocalTajoTestingUtility, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.08823529411764706,0.0,0.058823529411764705,0.14705882352941177,0.0,0.0,0.0,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,80,tajo-core\src\test\java\org\apache\tajo\LocalTajoTestingUtility.java,0,21,10,41
org.apache.tajo.MiniTajoYarnCluster, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,94,tajo-core\src\test\java\org\apache\tajo\MiniTajoYarnCluster.java,0,0,0,0
org.apache.tajo.OverridableConf, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,163,tajo-common\src\main\java\org\apache\tajo\OverridableConf.java,0,2,1,4
org.apache.tajo.QueryId, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.037037037037037035,0.1111111111111111,0.0,0.0,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,58,tajo-common\src\main\java\org\apache\tajo\QueryId.java,0,0,0,0
org.apache.tajo.QueryUnitAttemptId, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,60,tajo-common\src\main\java\org\apache\tajo\QueryUnitAttemptId.java,62,0,0,62
org.apache.tajo.QueryUnitId, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,57,tajo-common\src\main\java\org\apache\tajo\QueryUnitId.java,59,0,0,59
org.apache.tajo.TajoConstants, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,tajo-common\src\main\java\org\apache\tajo\TajoConstants.java,0,3,1,5
org.apache.tajo.TajoTestingCluster, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3,0.0625,0.0,0.020833333333333332,0.125,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,534,tajo-core\src\test\java\org\apache\tajo\TajoTestingCluster.java,35,60,43,181
org.apache.tajo.TestQueryIdFactory, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,tajo-core\src\test\java\org\apache\tajo\TestQueryIdFactory.java,0,0,7,14
org.apache.tajo.TestTajoIds, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,tajo-core\src\test\java\org\apache\tajo\TestTajoIds.java,0,0,16,32
org.apache.tajo.algebra.Aggregation, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,tajo-algebra\src\main\java\org\apache\tajo\algebra\Aggregation.java,0,0,0,0
org.apache.tajo.algebra.AlgebraTestingUtil, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,tajo-algebra\src\test\java\org\apache\tajo\algebra\AlgebraTestingUtil.java,0,0,0,0
org.apache.tajo.algebra.AlterTable, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,tajo-algebra\src\main\java\org\apache\tajo\algebra\AlterTable.java,0,0,0,0
org.apache.tajo.algebra.AlterTablespace, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,tajo-algebra\src\main\java\org\apache\tajo\algebra\AlterTablespace.java,0,0,0,0
org.apache.tajo.algebra.BetweenPredicate, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,tajo-algebra\src\main\java\org\apache\tajo\algebra\BetweenPredicate.java,0,0,0,0
org.apache.tajo.algebra.BinaryOperator, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,43,tajo-algebra\src\main\java\org\apache\tajo\algebra\BinaryOperator.java,0,0,0,0
org.apache.tajo.algebra.BooleanLiteral, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,tajo-algebra\src\main\java\org\apache\tajo\algebra\BooleanLiteral.java,0,0,0,0
org.apache.tajo.algebra.CaseWhenPredicate, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,tajo-algebra\src\main\java\org\apache\tajo\algebra\CaseWhenPredicate.java,0,0,0,0
org.apache.tajo.algebra.CastExpr, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,tajo-algebra\src\main\java\org\apache\tajo\algebra\CastExpr.java,0,0,0,0
org.apache.tajo.algebra.ColumnDefinition, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,tajo-algebra\src\main\java\org\apache\tajo\algebra\ColumnDefinition.java,0,0,0,0
org.apache.tajo.algebra.ColumnReferenceExpr, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,tajo-algebra\src\main\java\org\apache\tajo\algebra\ColumnReferenceExpr.java,0,0,0,0
org.apache.tajo.algebra.CountRowsFunctionExpr, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,tajo-algebra\src\main\java\org\apache\tajo\algebra\CountRowsFunctionExpr.java,0,0,0,0
org.apache.tajo.algebra.DataTypeExpr, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,tajo-algebra\src\main\java\org\apache\tajo\algebra\DataTypeExpr.java,0,0,0,0
org.apache.tajo.algebra.DateLiteral, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,tajo-algebra\src\main\java\org\apache\tajo\algebra\DateLiteral.java,0,0,0,0
org.apache.tajo.algebra.DateValue, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,tajo-algebra\src\main\java\org\apache\tajo\algebra\DateValue.java,0,0,0,0
org.apache.tajo.algebra.DropDatabase, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,tajo-algebra\src\main\java\org\apache\tajo\algebra\DropDatabase.java,0,0,0,0
org.apache.tajo.algebra.DropTable, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,tajo-algebra\src\main\java\org\apache\tajo\algebra\DropTable.java,0,0,0,0
org.apache.tajo.algebra.ExistsPredicate, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,tajo-algebra\src\main\java\org\apache\tajo\algebra\ExistsPredicate.java,0,0,0,0
org.apache.tajo.algebra.Explain, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,tajo-algebra\src\main\java\org\apache\tajo\algebra\Explain.java,0,0,0,0
org.apache.tajo.algebra.Expr, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.02040816326530612,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,91,tajo-algebra\src\main\java\org\apache\tajo\algebra\Expr.java,0,1,2,5
org.apache.tajo.algebra.ExprVisitor, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,tajo-algebra\src\main\java\org\apache\tajo\algebra\ExprVisitor.java,0,0,0,0
org.apache.tajo.algebra.FunctionExpr, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,tajo-algebra\src\main\java\org\apache\tajo\algebra\FunctionExpr.java,0,0,0,0
org.apache.tajo.algebra.GeneralSetFunctionExpr, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,tajo-algebra\src\main\java\org\apache\tajo\algebra\GeneralSetFunctionExpr.java,0,0,0,0
org.apache.tajo.algebra.Having, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,tajo-algebra\src\main\java\org\apache\tajo\algebra\Having.java,0,0,0,0
org.apache.tajo.algebra.InPredicate, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,tajo-algebra\src\main\java\org\apache\tajo\algebra\InPredicate.java,0,0,0,0
org.apache.tajo.algebra.IntervalLiteral, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,tajo-algebra\src\main\java\org\apache\tajo\algebra\IntervalLiteral.java,0,0,0,0
org.apache.tajo.algebra.IsNullPredicate, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,tajo-algebra\src\main\java\org\apache\tajo\algebra\IsNullPredicate.java,0,0,0,0
org.apache.tajo.algebra.Join, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,tajo-algebra\src\main\java\org\apache\tajo\algebra\Join.java,0,0,0,0
org.apache.tajo.algebra.JsonHelper, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,tajo-algebra\src\main\java\org\apache\tajo\algebra\JsonHelper.java,0,0,0,0
org.apache.tajo.algebra.JsonSerializable, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,tajo-algebra\src\main\java\org\apache\tajo\algebra\JsonSerializable.java,0,0,0,0
org.apache.tajo.algebra.Limit, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,tajo-algebra\src\main\java\org\apache\tajo\algebra\Limit.java,0,0,0,0
org.apache.tajo.algebra.NamedExpr, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,tajo-algebra\src\main\java\org\apache\tajo\algebra\NamedExpr.java,0,0,0,0
org.apache.tajo.algebra.NotExpr, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,tajo-algebra\src\main\java\org\apache\tajo\algebra\NotExpr.java,0,0,0,0
org.apache.tajo.algebra.NullLiteral, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,tajo-algebra\src\main\java\org\apache\tajo\algebra\NullLiteral.java,0,0,0,0
org.apache.tajo.algebra.PatternMatchPredicate, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,tajo-algebra\src\main\java\org\apache\tajo\algebra\PatternMatchPredicate.java,0,0,0,0
org.apache.tajo.algebra.Projection, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,tajo-algebra\src\main\java\org\apache\tajo\algebra\Projection.java,0,0,0,0
org.apache.tajo.algebra.QualifiedAsteriskExpr, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,tajo-algebra\src\main\java\org\apache\tajo\algebra\QualifiedAsteriskExpr.java,0,0,0,0
org.apache.tajo.algebra.Relation, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,tajo-algebra\src\main\java\org\apache\tajo\algebra\Relation.java,0,0,0,0
org.apache.tajo.algebra.RelationList, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,tajo-algebra\src\main\java\org\apache\tajo\algebra\RelationList.java,0,0,0,0
org.apache.tajo.algebra.ScalarSubQuery, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,tajo-algebra\src\main\java\org\apache\tajo\algebra\ScalarSubQuery.java,0,0,0,0
org.apache.tajo.algebra.Selection, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,tajo-algebra\src\main\java\org\apache\tajo\algebra\Selection.java,0,0,0,0
org.apache.tajo.algebra.SetOperation, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,tajo-algebra\src\main\java\org\apache\tajo\algebra\SetOperation.java,0,0,0,0
org.apache.tajo.algebra.SignedExpr, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,tajo-algebra\src\main\java\org\apache\tajo\algebra\SignedExpr.java,0,0,0,0
