"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-3.93469854797996,1.43927536287624,-2.73380525330253,0.00626070615832615
"sloc",-0.0660632553577153,0.0657710408604506,-1.0044429051668,0.315165178241303
"AntiSingleton",-3.53511621622574,17975.1209807011,-0.000196667172366806,0.999843082300563
"ClassDataShouldBePrivate",-10.4235431714295,16516.025533942,-0.000631116920351579,0.999496441586619
"ComplexClass",4.57174211190042,1.82453789880607,2.50569862916635,0.0122209734700729
"LongParameterList",-14.9354992051439,8997.44682575774,-0.00165997082221001,0.998675535517836
"AntiSingleton:ClassDataShouldBePrivate",-2.66060538737795,30387.0647622603,-8.75571697429074e-05,0.999930139486164
"AntiSingleton:ComplexClass",-1.88507460328184,31370.1958695526,-6.00912602242137e-05,0.999952054111257
"ComplexClass:LongParameterList",19.5259890046153,15591.3747895035,0.00125235838841875,0.99900076283849
"(Intercept)",-5.65948221575969,1.00001206656469,-5.65941392607544,1.51890805475877e-08
"ComplexClass",2.61495977803622,1.41433894789946,1.84889186705908,0.0644734283041531
