Class,same,uchangedLines,deleted,added,changed,all, differenceSection
examples\storm-starter\src\jvm\storm\starter\bolt\AbstractRankerBolt.java,110,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\bolt\IntermediateRankingsBolt.java,58,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\bolt\PrinterBolt.java,37,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\bolt\RollingCountBolt.java,142,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\bolt\SingleJoinBolt.java,114,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\bolt\TotalRankingsBolt.java,59,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\spout\RandomSentenceSpout.java,64,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\spout\TwitterSampleSpout.java,164,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\tools\NthLastModifiedTimeTracker.java,70,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\tools\Rankable.java,32,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\tools\RankableObjectWithFields.java,148,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\tools\Rankings.java,156,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\tools\SlidingWindowCounter.java,119,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\tools\SlotBasedCounter.java,118,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\trident\TridentReach.java,156,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\trident\TridentWordCount.java,85,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\util\StormRunner.java,47,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\util\TupleHelpers.java,33,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\BasicDRPCTopology.java,78,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\ExclamationTopology.java,87,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\ManualDRPC.java,68,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\PrintSampleStream.java,58,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\ReachTopology.java,196,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\RollingTopWords.java,132,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\SingleJoinExample.java,64,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\TransactionalGlobalCount.java,173,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\TransactionalWords.java,246,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\WordCountTopology.java,107,0,0,0,0,0,0
examples\storm-starter\src\jvm\storm\starter\WordCountTopologyNode.java,121,0,0,0,0,0,0
examples\storm-starter\test\jvm\storm\starter\bolt\IntermediateRankingsBoltTest.java,146,0,0,0,0,0,0
examples\storm-starter\test\jvm\storm\starter\bolt\RollingCountBoltTest.java,113,0,0,0,0,0,0
examples\storm-starter\test\jvm\storm\starter\bolt\TotalRankingsBoltTest.java,147,0,0,0,0,0,0
examples\storm-starter\test\jvm\storm\starter\tools\MockTupleHelpers.java,40,0,0,0,0,0,0
examples\storm-starter\test\jvm\storm\starter\tools\NthLastModifiedTimeTrackerTest.java,125,0,0,0,0,0,0
examples\storm-starter\test\jvm\storm\starter\tools\RankableObjectWithFieldsTest.java,252,0,0,0,0,0,0
examples\storm-starter\test\jvm\storm\starter\tools\RankingsTest.java,368,0,0,0,0,0,0
examples\storm-starter\test\jvm\storm\starter\tools\SlidingWindowCounterTest.java,106,0,0,0,0,0,0
examples\storm-starter\test\jvm\storm\starter\tools\SlotBasedCounterTest.java,181,0,0,0,0,0,0
external\storm-hbase\src\main\java\org\apache\storm\hbase\bolt\mapper\HBaseMapper.java,48,0,0,0,0,0,0
external\storm-hbase\src\main\java\org\apache\storm\hbase\bolt\mapper\HBaseProjectionCriteria.java,85,0,0,0,0,0,0
external\storm-hbase\src\main\java\org\apache\storm\hbase\bolt\mapper\HBaseValueMapper.java,43,0,0,0,0,0,0
external\storm-hbase\src\main\java\org\apache\storm\hbase\bolt\mapper\SimpleHBaseMapper.java,90,0,0,0,0,0,0
external\storm-hbase\src\main\java\org\apache\storm\hbase\bolt\AbstractHBaseBolt.java,69,0,0,0,0,0,0
external\storm-hbase\src\main\java\org\apache\storm\hbase\bolt\HBaseBolt.java,77,0,0,0,0,0,0
external\storm-hbase\src\main\java\org\apache\storm\hbase\bolt\HBaseLookupBolt.java,83,0,0,0,0,0,0
external\storm-hbase\src\main\java\org\apache\storm\hbase\common\ColumnList.java,202,0,0,0,0,0,0
external\storm-hbase\src\main\java\org\apache\storm\hbase\common\HBaseClient.java,135,0,0,0,0,0,0
external\storm-hbase\src\main\java\org\apache\storm\hbase\common\IColumn.java,30,0,0,0,0,0,0
external\storm-hbase\src\main\java\org\apache\storm\hbase\common\ICounter.java,29,0,0,0,0,0,0
external\storm-hbase\src\main\java\org\apache\storm\hbase\common\Utils.java,69,0,0,0,0,0,0
external\storm-hbase\src\main\java\org\apache\storm\hbase\security\HBaseSecurityUtil.java,52,0,0,0,0,0,0
external\storm-hbase\src\main\java\org\apache\storm\hbase\trident\mapper\SimpleTridentHBaseMapper.java,89,0,0,0,0,0,0
external\storm-hbase\src\main\java\org\apache\storm\hbase\trident\mapper\TridentHBaseMapper.java,49,0,0,0,0,0,0
external\storm-hbase\src\main\java\org\apache\storm\hbase\trident\state\HBaseMapState.java,250,0,0,0,0,0,0
external\storm-hbase\src\main\java\org\apache\storm\hbase\trident\state\HBaseQuery.java,40,0,0,0,0,0,0
external\storm-hbase\src\main\java\org\apache\storm\hbase\trident\state\HBaseState.java,164,0,0,0,0,0,0
external\storm-hbase\src\main\java\org\apache\storm\hbase\trident\state\HBaseStateFactory.java,40,0,0,0,0,0,0
external\storm-hbase\src\main\java\org\apache\storm\hbase\trident\state\HBaseUpdater.java,32,0,0,0,0,0,0
external\storm-hbase\src\test\java\org\apache\storm\hbase\topology\LookupWordCount.java,79,0,0,0,0,0,0
external\storm-hbase\src\test\java\org\apache\storm\hbase\topology\PersistentWordCount.java,81,0,0,0,0,0,0
external\storm-hbase\src\test\java\org\apache\storm\hbase\topology\TotalWordCounter.java,70,0,0,0,0,0,0
external\storm-hbase\src\test\java\org\apache\storm\hbase\topology\WordCountClient.java,57,0,0,0,0,0,0
external\storm-hbase\src\test\java\org\apache\storm\hbase\topology\WordCounter.java,59,0,0,0,0,0,0
external\storm-hbase\src\test\java\org\apache\storm\hbase\topology\WordCountValueMapper.java,70,0,0,0,0,0,0
external\storm-hbase\src\test\java\org\apache\storm\hbase\topology\WordSpout.java,88,0,0,0,0,0,0
external\storm-hbase\src\test\java\org\apache\storm\hbase\trident\PrintFunction.java,40,0,0,0,0,0,0
external\storm-hbase\src\test\java\org\apache\storm\hbase\trident\WordCountTrident.java,104,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\format\DefaultFileNameFormat.java,86,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\format\DefaultSequenceFormat.java,69,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\format\DelimitedRecordFormat.java,88,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\format\FileNameFormat.java,42,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\format\RecordFormat.java,32,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\format\SequenceFormat.java,57,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\rotation\FileRotationPolicy.java,51,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\rotation\FileSizeRotationPolicy.java,81,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\rotation\NoRotationPolicy.java,35,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\rotation\TimedRotationPolicy.java,72,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\sync\CountSyncPolicy.java,46,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\sync\SyncPolicy.java,46,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\AbstractHdfsBolt.java,139,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\HdfsBolt.java,131,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\bolt\SequenceFileBolt.java,149,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\common\rotation\MoveFileAction.java,44,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\common\rotation\RotationAction.java,29,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\common\security\HdfsSecurityUtil.java,48,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\format\DefaultFileNameFormat.java,83,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\format\DefaultSequenceFormat.java,71,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\format\DelimitedRecordFormat.java,83,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\format\FileNameFormat.java,40,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\format\RecordFormat.java,32,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\format\SequenceFormat.java,57,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\rotation\FileRotationPolicy.java,50,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\rotation\FileSizeRotationPolicy.java,81,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\rotation\NoRotationPolicy.java,35,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\rotation\TimedRotationPolicy.java,71,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\sync\CountSyncPolicy.java,46,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\sync\SyncPolicy.java,46,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\HdfsState.java,334,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\HdfsStateFactory.java,46,0,0,0,0,0,0
external\storm-hdfs\src\main\java\org\apache\storm\hdfs\trident\HdfsUpdater.java,31,0,0,0,0,0,0
external\storm-hdfs\src\test\java\org\apache\storm\hdfs\bolt\HdfsFileTopology.java,198,0,0,0,0,0,0
external\storm-hdfs\src\test\java\org\apache\storm\hdfs\bolt\SequenceFileTopology.java,193,0,0,0,0,0,0
external\storm-hdfs\src\test\java\org\apache\storm\hdfs\trident\FixedBatchSpout.java,97,0,0,0,0,0,0
external\storm-hdfs\src\test\java\org\apache\storm\hdfs\trident\TridentFileTopology.java,90,0,0,0,0,0,0
external\storm-hdfs\src\test\java\org\apache\storm\hdfs\trident\TridentSequenceTopology.java,88,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\bolt\mapper\FieldNameBasedTupleToKafkaMapper.java,48,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\bolt\mapper\TupleToKafkaMapper.java,32,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\bolt\selector\DefaultTopicSelector.java,34,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\bolt\selector\KafkaTopicSelector.java,26,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\bolt\KafkaBolt.java,115,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\trident\mapper\FieldNameBasedTupleToKafkaMapper.java,41,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\trident\mapper\TridentTupleToKafkaMapper.java,28,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\trident\selector\DefaultTopicSelector.java,34,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\trident\selector\KafkaTopicSelector.java,26,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\trident\Coordinator.java,50,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\trident\DefaultCoordinator.java,31,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\trident\GlobalPartitionInformation.java,98,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\trident\IBatchCoordinator.java,26,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\trident\IBrokerReader.java,25,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\trident\MaxMetric.java,40,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\trident\OpaqueTridentKafkaSpout.java,59,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\trident\StaticBrokerReader.java,36,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\trident\TransactionalTridentKafkaSpout.java,58,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\trident\TridentKafkaConfig.java,37,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\trident\TridentKafkaEmitter.java,268,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\trident\TridentKafkaState.java,99,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\trident\TridentKafkaStateFactory.java,57,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\trident\TridentKafkaUpdater.java,31,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\trident\ZkBrokerReader.java,70,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\Broker.java,86,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\BrokerHosts.java,25,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\DynamicBrokersReader.java,152,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\DynamicPartitionConnections.java,94,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\FailedFetchException.java,29,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\KafkaConfig.java,52,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\KafkaError.java,43,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\KafkaSpout.java,195,0,0,0,0,0,0
external\storm-kafka\src\jvm\storm\kafka\KafkaUtils.java,243,0,0,0,0,0,0
