round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,9,1,121.234796535181,649,131.789834724004,658,735.394186583112,1,0.0239343216890003,0.00396040960652524,-713.394186583112 
2,1,1,121.037157280234,657,124.917260303172,658,725.629988032207,1,0.0223530880822933,0.00368620826212164,-719.629988032207 
