"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-5.67574708423776,0.536426137946341,-10.5806683954045,3.66335467977141e-26
"sloc",0.0149073611838393,0.0023422146020412,6.36464360304462,1.95743710647463e-10
"ClassDataShouldBePrivate",-19.6130321107006,55431.4004747404,-0.000353825303757896,0.999717688258801
"ComplexClass",-22.2452194102765,3269.17280475175,-0.00680454070153251,0.994570803927827
"LongParameterList",-16.4374901871319,3297.86324620291,-0.00498428496271264,0.996023132447901
"(Intercept)",-5.92432650543119,10844231546.277,-5.46311325071723e-10,0.999999999564107
"sloc",0.0175878118394368,116211487.922767,1.51343143038712e-10,0.999999999879246
