"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-0.721322743674404,0.312875251876929,-2.30546436430242,0.0211405803346794
"sloc",0.00826337075738906,0.00319864019781874,2.58340114747015,0.00978314982038311
"ClassDataShouldBePrivate",1.44696053675248,1.55844882654942,0.928462014345517,0.35316796307315
"ComplexClass",-0.98788562660259,1.38388649898604,-0.713848734940621,0.475320720310639
"LongParameterList",-0.605353374736575,1.44946951803707,-0.417637878688451,0.676211897831241
"ClassDataShouldBePrivate:ComplexClass",1.69255956454455,3.61848989086287,0.467753017306603,0.63996122245336
"ClassDataShouldBePrivate:LongParameterList",-33.8803938090261,8259.43479656949,-0.00410202327925613,0.996727068136147
"ComplexClass:LongParameterList",1.56904386884435,3.13599339415034,0.500333920272643,0.616839973583574
"(Intercept)",-0.63525105593075,0.299305181818301,-2.12241917120029,0.0338025536947418
"sloc",0.00824995054316562,0.00243207805185348,3.39214053466679,0.000693488609450546
