Class,same,uchangedLines,deleted,added,changed,all, differenceSection
dev-support\jenkins-tools\buildstats\src\main\java\org\apache\hadoop\hbase\devtools\buildstats\BuildResultWithTestCaseDetails.java,49,0,0,0,0,0,0
dev-support\jenkins-tools\buildstats\src\main\java\org\apache\hadoop\hbase\devtools\buildstats\HistoryReport.java,88,0,0,0,0,0,0
dev-support\jenkins-tools\buildstats\src\main\java\org\apache\hadoop\hbase\devtools\buildstats\TestCaseResult.java,61,0,0,0,0,0,0
dev-support\jenkins-tools\buildstats\src\main\java\org\apache\hadoop\hbase\devtools\buildstats\TestResultHistory.java,260,0,0,0,0,0,0
dev-support\jenkins-tools\buildstats\src\main\java\org\apache\hadoop\hbase\devtools\buildstats\TestSuite.java,47,0,0,0,0,0,0
hbase-annotations\src\main\java\org\apache\hadoop\hbase\classification\tools\ExcludePrivateAnnotationsStandardDoclet.java,60,0,0,0,0,0,0
hbase-annotations\src\main\java\org\apache\hadoop\hbase\classification\tools\IncludePublicAnnotationsStandardDoclet.java,66,0,0,0,0,0,0
hbase-annotations\src\main\java\org\apache\hadoop\hbase\classification\tools\RootDocProcessor.java,229,0,0,0,0,0,0
hbase-annotations\src\main\java\org\apache\hadoop\hbase\classification\tools\StabilityOptions.java,68,0,0,0,0,0,0
hbase-annotations\src\main\java\org\apache\hadoop\hbase\classification\InterfaceAudience.java,73,0,0,0,0,0,0
hbase-annotations\src\main\java\org\apache\hadoop\hbase\classification\InterfaceStability.java,64,0,0,0,0,0,0
hbase-annotations\src\test\java\org\apache\hadoop\hbase\testclassification\IntegrationTests.java,39,0,0,0,0,0,0
hbase-annotations\src\test\java\org\apache\hadoop\hbase\testclassification\LargeTests.java,38,0,0,0,0,0,0
hbase-annotations\src\test\java\org\apache\hadoop\hbase\testclassification\MediumTests.java,37,0,0,0,0,0,0
hbase-annotations\src\test\java\org\apache\hadoop\hbase\testclassification\SmallTests.java,34,0,0,0,0,0,0
hbase-client\src\main\java\org\apache\hadoop\hbase\client\backoff\ClientBackoffPolicy.java,42,0,0,0,0,0,0
hbase-client\src\main\java\org\apache\hadoop\hbase\client\backoff\ClientBackoffPolicyFactory.java,59,0,0,0,0,0,0
hbase-client\src\main\java\org\apache\hadoop\hbase\client\backoff\ExponentialClientBackoffPolicy.java,104,0,0,0,0,0,0
hbase-client\src\main\java\org\apache\hadoop\hbase\client\backoff\ServerStatistics.java,74,0,0,0,0,0,0
hbase-client\src\main\java\org\apache\hadoop\hbase\client\coprocessor\AggregationClient.java,824,0,0,0,0,0,0
hbase-client\src\main\java\org\apache\hadoop\hbase\client\coprocessor\Batch.java,75,0,0,0,0,0,0
hbase-client\src\main\java\org\apache\hadoop\hbase\client\coprocessor\BigDecimalColumnInterpreter.java,146,0,0,0,0,0,0
