"(Intercept)",0.413929559189062,0.325232641154789,1.27271837697268,0.203117994128987
"sloc",0.00551172319343192,0.0036780743778825,1.49853500151486,0.133994305830229
"AntiSingleton",-0.262475410272657,1.87386260213939,-0.140071854773658,0.888603217966951
"ClassDataShouldBePrivate",-0.813870206305448,1.90286512897454,-0.427707772827834,0.668863890151829
"ComplexClass",-0.566667841753263,1.30485996716237,-0.434274831026944,0.664088878555051
"LongParameterList",-0.744632950794977,4.20979086590898,-0.176881221541202,0.859601689075894
"AntiSingleton:ClassDataShouldBePrivate",-36.5024954515617,67108864.0000001,-5.4392956870141e-07,0.999999566006995
"ClassDataShouldBePrivate:ComplexClass",-36.3691662452467,67108864.0000001,-5.41942808706263e-07,0.9999995675922
"ComplexClass:LongParameterList",-36.6864310471349,67108864.0000002,-5.46670422660332e-07,0.99999956382011
"ComplexClass:ClassDataShouldBePrivate_1",3.17435090218836,6.46882469784996,0.490715245884375,0.62362786187494
"AntiSingleton:LongParameterList_1",10.8365242387326,70.1103810021196,0.154563761939976,0.87716524038555
"ComplexClass:LongParameterList_1",5.95690298252209,74.2783752256987,0.0801970016767562,0.936080574798145
