"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.398945797174846,0.157008010160493,2.54092639456448,0.0110559191864133
"sloc",0.0133254609866898,0.00235234797258599,5.6647490685831,1.47239847155036e-08
"AntiSingleton",-0.0507798571890258,1.08162243711061,-0.0469478585565187,0.962554784508806
"ClassDataShouldBePrivate",1.20719135282587,0.724695957726756,1.66579010128968,0.0957552284082281
"ComplexClass",0.33834156797738,0.519063147903239,0.651831225823128,0.514510055326215
"LongParameterList",-0.49424672579848,0.70991579844711,-0.696204714530384,0.486300635602866
"AntiSingleton:ClassDataShouldBePrivate",1.69378194874148,3.42467484581086,0.494581828932854,0.620895331468466
"ClassDataShouldBePrivate:ComplexClass",-2.6644635512334,2.05778183001723,-1.29482315003777,0.195381244032332
"ComplexClass:LongParameterList",-0.174565078702614,1.424617914978,-0.122534664815941,0.902475594278363
"(Intercept)",0.479268136977209,0.154316081137997,3.10575627272847,0.00189793080087179
"sloc",0.0135856333359899,0.0019992166447014,6.79547830496332,1.07953762546975e-11
