round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,5,1,911.580323070575,844,1108.713733609,849,6246.27694850843,1,0.254950439901072,0.0132585197804382,-6232.27694850843 
2,1,1,911.555670191138,848,1106.19632425678,849,6240.25514624354,1,0.254275504113981,0.0132184528046774,-6234.25514624354 
