round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,5,2,133.030722291729,446,159.270161669088,451,205.052357324039,1,1340.0852259786,16478.6126639177,-191.052357324039 
2,2,2,133.666037550606,449,159.268672302652,451,199.689264110384,1,1248.2372444731,17091.4869208633,-191.689264110384 
