"(Intercept)",-2.81736238377807,0.400455088186326,-7.03540163901524,1.98687838319352e-12
"sloc",-0.00161753891349338,0.00326842894077343,-0.494897990075504,0.620672129537024
"AntiSingleton",-18.3946405274187,25624.2012868604,-0.000717862005589657,0.999427229038147
"ClassDataShouldBePrivate",-18.3750660945932,14748.5617889862,-0.00124588867426485,0.999005924919499
"ComplexClass",-17.5126333901742,8258.04699513403,-0.00212067494899138,0.998307947467986
"LazyClass",-18.4628606454515,3905.84234281159,-0.004726985634592,0.996228425188619
"LongParameterList",-18.2164010346726,4990.54290967468,-0.00365018423133046,0.997087580825174
"AntiSingleton:ClassDataShouldBePrivate",18.4043411928651,30920.2266725451,0.000595220125252405,0.999525083079825
"ComplexClass:LongParameterList",18.6087905572158,19348.0263044824,0.000961792705073212,0.999232600568242
"LazyClass:LongParameterList_1",-0.0525450606923654,298081.973370526,-1.76277216962228e-07,0.99999985935113
