Class,same,uchangedLines,deleted,added,changed,all, differenceSection
src\java\org\apache\nutch\api\impl\RAMConfManager.java,83,0,0,0,0,0,0
src\java\org\apache\nutch\api\impl\RAMJobManager.java,254,0,0,0,0,0,0
src\java\org\apache\nutch\api\AdminResource.java,73,0,0,0,0,0,0
src\java\org\apache\nutch\api\APIInfoResource.java,40,0,0,0,0,0,0
src\java\org\apache\nutch\api\ConfManager.java,37,0,0,0,0,0,0
src\java\org\apache\nutch\api\ConfResource.java,102,0,0,0,0,0,0
src\java\org\apache\nutch\api\DbReader.java,241,0,0,0,4,8,4
src\java\org\apache\nutch\api\DbResource.java,142,0,0,0,0,0,0
src\java\org\apache\nutch\api\JobManager.java,39,0,0,0,0,0,0
src\java\org\apache\nutch\api\JobResource.java,89,0,0,0,0,0,0
src\java\org\apache\nutch\api\JobStatus.java,46,0,0,0,0,0,0
src\java\org\apache\nutch\api\NutchApp.java,66,0,0,0,0,0,0
src\java\org\apache\nutch\api\NutchServer.java,95,0,0,0,0,0,0
src\java\org\apache\nutch\api\Params.java,36,0,0,0,0,0,0
src\java\org\apache\nutch\crawl\AbstractFetchSchedule.java,208,0,0,0,0,0,0
src\java\org\apache\nutch\crawl\AdaptiveFetchSchedule.java,112,0,0,0,0,0,0
src\java\org\apache\nutch\crawl\Crawler.java,260,0,0,0,0,0,0
src\java\org\apache\nutch\crawl\CrawlStatus.java,54,0,0,0,0,0,0
src\java\org\apache\nutch\crawl\DbUpdateMapper.java,98,0,0,0,0,0,0
src\java\org\apache\nutch\crawl\DbUpdateReducer.java,204,0,0,0,1,2,1
src\java\org\apache\nutch\crawl\DbUpdaterJob.java,127,0,0,0,0,0,0
src\java\org\apache\nutch\crawl\DefaultFetchSchedule.java,43,0,0,0,0,0,0
src\java\org\apache\nutch\crawl\FetchSchedule.java,140,0,0,0,0,0,0
src\java\org\apache\nutch\crawl\FetchScheduleFactory.java,50,0,0,0,0,0,0
src\java\org\apache\nutch\crawl\GeneratorJob.java,291,0,0,0,0,0,0
src\java\org\apache\nutch\crawl\GeneratorMapper.java,124,0,0,0,0,0,0
src\java\org\apache\nutch\crawl\GeneratorReducer.java,109,0,0,0,0,0,0
src\java\org\apache\nutch\crawl\InjectorJob.java,285,0,0,0,0,0,0
src\java\org\apache\nutch\crawl\MD5Signature.java,49,0,0,22,3,28,3
src\java\org\apache\nutch\crawl\NutchWritable.java,45,0,0,0,0,0,0
src\java\org\apache\nutch\crawl\Signature.java,30,0,0,0,0,0,0
src\java\org\apache\nutch\crawl\SignatureComparator.java,36,2,0,9,1,11,3
src\java\org\apache\nutch\crawl\SignatureFactory.java,64,0,0,0,0,0,0
src\java\org\apache\nutch\crawl\TextProfileSignature.java,163,0,0,0,0,0,0
src\java\org\apache\nutch\crawl\URLPartitioner.java,162,0,0,0,0,0,0
src\java\org\apache\nutch\crawl\URLWebPage.java,48,0,0,0,0,0,0
src\java\org\apache\nutch\crawl\UrlWithScore.java,196,0,0,0,0,0,0
src\java\org\apache\nutch\crawl\WebTableReader.java,615,0,0,0,4,8,4
src\java\org\apache\nutch\fetcher\FetchEntry.java,71,0,0,0,0,0,0
src\java\org\apache\nutch\fetcher\FetcherJob.java,310,0,0,0,0,0,0
src\java\org\apache\nutch\fetcher\FetcherReducer.java,882,0,0,0,0,0,0
src\java\org\apache\nutch\host\HostDb.java,147,0,0,0,0,0,0
src\java\org\apache\nutch\host\HostDbReader.java,92,0,0,0,0,0,0
src\java\org\apache\nutch\host\HostDbUpdateJob.java,141,0,0,0,0,0,0
src\java\org\apache\nutch\host\HostDbUpdateReducer.java,92,0,0,0,0,0,0
src\java\org\apache\nutch\host\HostInjectorJob.java,184,0,0,0,0,0,0
src\java\org\apache\nutch\html\Entities.java,329,0,0,0,0,0,0
src\java\org\apache\nutch\indexer\elastic\ElasticConstants.java,26,0,0,0,0,0,0
src\java\org\apache\nutch\indexer\elastic\ElasticIndexerJob.java,81,0,0,0,0,0,0
src\java\org\apache\nutch\indexer\elastic\ElasticWriter.java,163,0,0,0,0,0,0
src\java\org\apache\nutch\indexer\solr\SolrConstants.java,46,0,0,0,0,0,0
src\java\org\apache\nutch\indexer\solr\SolrDeleteDuplicates.java,394,3,0,10,1,12,4
src\java\org\apache\nutch\indexer\solr\SolrIndexerJob.java,89,0,0,0,0,0,0
src\java\org\apache\nutch\indexer\solr\SolrMappingReader.java,143,0,0,0,0,0,0
src\java\org\apache\nutch\indexer\solr\SolrUtils.java,61,0,0,0,0,0,0
src\java\org\apache\nutch\indexer\solr\SolrWriter.java,99,0,0,0,0,0,0
src\java\org\apache\nutch\indexer\IndexerJob.java,141,0,0,0,0,0,0
src\java\org\apache\nutch\indexer\IndexerOutputFormat.java,87,0,0,0,0,0,0
src\java\org\apache\nutch\indexer\IndexingException.java,39,0,0,0,0,0,0
src\java\org\apache\nutch\indexer\IndexingFilter.java,47,0,0,0,0,0,0
src\java\org\apache\nutch\indexer\IndexingFilters.java,132,0,0,0,0,0,0
src\java\org\apache\nutch\indexer\IndexingFiltersChecker.java,166,0,0,0,0,0,0
src\java\org\apache\nutch\indexer\IndexUtil.java,101,0,0,0,1,2,1
src\java\org\apache\nutch\indexer\NutchDocument.java,141,0,0,0,0,0,0
src\java\org\apache\nutch\indexer\NutchIndexWriter.java,31,0,0,0,0,0,0
src\java\org\apache\nutch\indexer\NutchIndexWriterFactory.java,52,0,0,0,0,0,0
src\java\org\apache\nutch\metadata\CreativeCommons.java,36,0,0,0,0,0,0
src\java\org\apache\nutch\metadata\DublinCore.java,164,0,0,0,0,0,0
src\java\org\apache\nutch\metadata\Feed.java,38,0,0,0,0,0,0
src\java\org\apache\nutch\metadata\HttpHeaders.java,50,0,0,0,0,0,0
src\java\org\apache\nutch\metadata\Metadata.java,248,0,0,0,0,0,0
src\java\org\apache\nutch\metadata\MetaWrapper.java,110,0,0,0,0,0,0
src\java\org\apache\nutch\metadata\Nutch.java,125,0,0,0,0,0,0
src\java\org\apache\nutch\metadata\SpellCheckedMetadata.java,150,0,0,0,0,0,0
src\java\org\apache\nutch\net\protocols\HttpDateFormat.java,124,0,0,0,0,0,0
src\java\org\apache\nutch\net\protocols\ProtocolException.java,47,0,0,0,0,0,0
