ClassDataShouldBePrivate:LongParameterList.1,activemq,axis,chukwa,curator,jena,log4j,marmotta,maven,ode,oodt,roller,samza,tajo,tapestry,tez,tika,tiles,uima
AntiSingleton:Blob.1,axis
RefusedParentBequest:AntiSingleton.1,ant
ClassDataShouldBePrivate:RefusedParentBequest.1,avro
AntiSingleton:SpeculativeGenerality.1,struts
ComplexClass:ClassDataShouldBePrivate.1,accumulo,ace,activemq,archiva,cassandra,cayenne,chukwa,deltaspike,drill,empire-db,giraph,helix,jackrabbit,jena,jspwiki,kafka,manifoldcf,ofbiz,oodt,pig,poi,storm,tajo,tapestry,uima
LongParameterList:ClassDataShouldBePrivate.1,airavata,aurora,axis,curator,drill,empire-db,geronimo,giraph,jena,ode,pig,poi,river,storm,tapestry
RefusedParentBequest:SpeculativeGenerality.1,axis,manifoldcf,marmotta,maven,river,struts,tomcat
LazyClass:ComplexClass.1,abdera,activemq,drill,empire-db,jena,marmotta,maven,pig,poi,rave,tajo
LazyClass:LongParameterList.1,ant,any23,archiva,axis,continum,creadur,drill,empire-db,etch,falcon,jackrabbit,jmeter,marmotta,maven,ode,pig,uima
SpeculativeGenerality:AntiSingleton.1,struts
LongParameterList:RefusedParentBequest.1,axis,geronimo,jackrabbit,manifoldcf,turbine
ComplexClass:LongMethod.1,river
LongParameterList:ComplexClass.1,airavata,ant,archiva,aurora,axis,bval,cassandra,cayenne,cocoon,deltaspike,drill,empire-db,flume,forrest,geronimo,giraph,helix,jackrabbit,jena,jmeter,jspwiki,kafka,marmotta,maven,metamodel,ode,oodt,oozie,pig,rave,river,subversion,synapse,tapestry,tomcat,turbine,tuscany,uima
LongParameterList:SpeculativeGenerality.1,accumulo,ace,manifoldcf
SpeculativeGenerality:ComplexClass.1,jackrabbit
AntiSingleton:ComplexClass.1,activemq,airavata,archiva,chukwa,httpcomponents-core,jackrabbit,jena,manifoldcf,marmotta,maven,river,roller,samza,santuario,servicemix,sqoop,stanbol,tez,tika,tiles,tomcat,tuscany
ComplexClass:Blob.1,axis,cocoon,jena,uima
AntiSingleton:RefusedParentBequest.1,ant,click,manifoldcf
ClassDataShouldBePrivate:SpeculativeGenerality.1,accumulo,ace,struts
RefusedParentBequest:LongParameterList.1,geronimo,manifoldcf,turbine
Blob:ComplexClass.1,uima
ComplexClass:LazyClass.1,ant,axis,jena,jmeter,metamodel,poi
ComplexClass:LongParameterList.1,abdera,activemq,ant,aurora,avro,axis,bval,cassandra,cayenne,chukwa,cocoon,curator,deltaspike,drill,empire-db,flume,forrest,geronimo,giraph,gora,helix,jackrabbit,jena,jspwiki,kafka,marmotta,maven,metamodel,mina,myfaces,nutch,ode,oodt,oozie,pig,poi,rave,river,sqoop,stanbol,struts,subversion,synapse,syncope,tajo,tapestry,tomcat,tuscany,uima,whirr
LazyClass:ClassDataShouldBePrivate.1,jena,pig
SpeculativeGenerality:ClassDataShouldBePrivate.1,accumulo,ace,struts
ComplexClass:AntiSingleton.1,abdera,accumulo,ace,activemq,archiva,axis,cassandra,cayenne,ctakes,deltaspike,flume,forrest,geronimo,httpcomponents-core,jackrabbit,jena,marmotta,maven,ode,oodt,oozie,pig,poi,santuario,servicemix,sqoop,stanbol,tomcat,uima
Blob:LongParameterList.1,uima
ClassDataShouldBePrivate:ComplexClass.1,activemq,archiva,axis,curator,jackrabbit,jena,marmotta,maven,ofbiz,oodt,roller,samza,storm,tajo,tapestry,tez,tika,tiles,uima
AntiSingleton:ClassDataShouldBePrivate.1,activemq,archiva,click,drill,empire-db,jena,manifoldcf,mina,myfaces,nutch,oozie,shindig,shiro,spark,sqoop,stanbol,tajo,tez,tika,tiles
RefusedParentBequest:ClassDataShouldBePrivate.1,avro,manifoldcf
SpeculativeGenerality:SwissArmyKnife.1,river
ComplexClass:RefusedParentBequest.1,river,struts
Blob:LazyClass.1,jena
ClassDataShouldBePrivate:LazyClass.1,curator,jena
ClassDataShouldBePrivate:AntiSingleton.1,activemq,archiva,jena,manifoldcf,mina,myfaces,nutch,shindig,shiro,spark,tez,tika,tiles
RefusedParentBequest:ComplexClass.1,manifoldcf
AntiSingleton:LongParameterList.1,activemq,chukwa,ctakes,helix,jena,log4j,poi,roller,samza,santuario,servicemix,tez,tika,tiles,tomcat
LongParameterList:LazyClass.1,archiva,axis,continum,creadur,drill,empire-db,jackrabbit,jena,marmotta,maven,metamodel
SpeculativeGenerality:RefusedParentBequest.1,axis,manifoldcf,marmotta,maven,river,struts,tomcat
Blob:AntiSingleton.1,axis
LazyClass:AntiSingleton.1,jena,pig,poi,struts,tajo
SwissArmyKnife:RefusedParentBequest.1,river
LongParameterList:AntiSingleton.1,airavata,cassandra,cayenne,chukwa,geronimo,helix,jena,jspwiki,kafka,ofbiz,oodt,oozie,pig,poi,roller,samza,tomcat,uima
ComplexClass:SpeculativeGenerality.1,river,struts
RefusedParentBequest:SwissArmyKnife.1,river
RefusedParentBequest:LazyClass.1,axis
SwissArmyKnife:SpeculativeGenerality.1,river
SpeculativeGenerality:LongParameterList.1,accumulo,ace,manifoldcf,tomcat
