SpeculativeGenerality:LongParameterList,accumulo,ace
LongParameterList:ComplexClass,abdera,accumulo,ace,ant,any23,archiva,aurora,axis,bval,cassandra,cayenne,cocoon,ctakes,curator,deltaspike,drill,empire-db,flume,forrest,geronimo,giraph,httpcomponents-core,jena,jmeter,jspwiki,manifoldcf,marmotta,maven,metamodel,mina,myfaces,ode,ofbiz,oodt,oozie,pig,poi,rave,river,samza,santuario,servicemix,shindig,shiro,sqoop,storm,struts,subversion,synapse,tajo,tapestry,tomcat,turbine,tuscany,uima,whirr
LongParameterList:LazyClass,continum,creadur
ClassDataShouldBePrivate:ComplexClass,cassandra,cayenne,drill,empire-db,jackrabbit,jena,kafka,nutch,ofbiz,shindig,struts,tapestry,tez,uima,whirr
LazyClass:LongParameterList,continum,creadur
Blob:ComplexClass,axis,bval
SwissArmyKnife:RefusedParentBequest,river
SpeculativeGenerality:RefusedParentBequest,axis,bval,manifoldcf,marmotta,river,struts,tomcat
RefusedParentBequest:ComplexClass,manifoldcf,struts
AntiSingleton:ClassDataShouldBePrivate,activemq,airavata,ant,any23,archiva,axis,bval,cassandra,cayenne,chukwa,cocoon,ctakes,deltaspike,drill,empire-db,etch,falcon,flume,forrest,geronimo,gora,helix,jackrabbit,jena,kafka,log4j,manifoldcf,marmotta,mina,nutch,ofbiz,oodt,oozie,pig,poi,rave,river,roller,shindig,shiro,sqoop,stanbol,struts,synapse,syncope,tajo,tapestry,tez,tika,tiles,tomcat,tuscany,uima,whirr
ComplexClass:RefusedParentBequest,manifoldcf,struts
RefusedParentBequest:ClassDataShouldBePrivate,avro
LongParameterList:RefusedParentBequest,geronimo,manifoldcf,turbine
AntiSingleton:Blob,axis,bval
Blob:AntiSingleton,axis,bval
ClassDataShouldBePrivate:LongParameterList,airavata,jena,maven,oozie,river,storm,tajo,uima,whirr
AntiSingleton:RefusedParentBequest,ant,any23,manifoldcf
LazyClass:SpeculativeGenerality,pig
SpeculativeGenerality:LazyClass,pig
RefusedParentBequest:LazyClass,axis,bval
LazyClass:RefusedParentBequest,axis,bval
ComplexClass:LongParameterList,abdera,accumulo,ace,ant,any23,archiva,aurora,axis,bval,cassandra,cayenne,cocoon,ctakes,curator,deltaspike,drill,empire-db,flume,forrest,geronimo,giraph,httpcomponents-core,jena,jmeter,jspwiki,manifoldcf,marmotta,maven,metamodel,mina,myfaces,ode,ofbiz,oodt,oozie,pig,poi,rave,river,samza,santuario,servicemix,shindig,shiro,sqoop,storm,struts,subversion,synapse,tajo,tapestry,tomcat,turbine,tuscany,uima,whirr
LongParameterList:SpeculativeGenerality,accumulo,ace
LongMethod:ComplexClass,river
LongParameterList:AntiSingleton,airavata,cassandra,cayenne,chukwa,geronimo,jena,river,sqoop,tomcat
RefusedParentBequest:AntiSingleton,ant,any23,manifoldcf
RefusedParentBequest:LongParameterList,geronimo,manifoldcf,turbine
ComplexClass:ClassDataShouldBePrivate,cassandra,cayenne,drill,empire-db,jackrabbit,jena,kafka,nutch,ofbiz,shindig,struts,tapestry,tez,uima,whirr
ComplexClass:AntiSingleton,axis,bval,click,jena,jspwiki,manifoldcf,pig,river,shindig,spark,sqoop,struts,tajo,tez,tika,tiles,tomcat
ClassDataShouldBePrivate:AntiSingleton,activemq,airavata,ant,any23,archiva,axis,bval,cassandra,cayenne,chukwa,cocoon,ctakes,deltaspike,drill,empire-db,etch,falcon,flume,forrest,geronimo,gora,helix,jackrabbit,jena,kafka,log4j,manifoldcf,marmotta,mina,nutch,ofbiz,oodt,oozie,pig,poi,rave,river,roller,shindig,shiro,sqoop,stanbol,struts,synapse,syncope,tajo,tapestry,tez,tika,tiles,tomcat,tuscany,uima,whirr
RefusedParentBequest:SpeculativeGenerality,axis,bval,manifoldcf,marmotta,river,struts,tomcat
RefusedParentBequest:SwissArmyKnife,river
ClassDataShouldBePrivate:RefusedParentBequest,avro
ComplexClass:Blob,axis,bval
ComplexClass:LongMethod,river
AntiSingleton:ComplexClass,axis,bval,click,jena,jspwiki,manifoldcf,pig,river,shindig,spark,sqoop,struts,tajo,tez,tika,tiles,tomcat
LongParameterList:ClassDataShouldBePrivate,airavata,jena,maven,oozie,river,storm,tajo,uima,whirr
AntiSingleton:LongParameterList,airavata,cassandra,cayenne,chukwa,geronimo,jena,river,sqoop,tomcat
