round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,9,1,275.577812152113,2009,307.765184021706,2018,375.664387507383,1,450.141409794769,4308.48314642188,-353.664387507383 
2,1,1,292.033171673453,2017,307.763024716208,2018,376.121948928612,1,438.968499320805,4795.97671522618,-370.121948928612 
