Class,same,uchangedLines,deleted,added,changed,all, differenceSection
osgi\src\main\java\org\apache\poi\osgi\Activator.java,0,19,0,9,0,9,3
osgi\src\test\java\org\apache\poi\osgi\TestOSGiBundle.java,0,33,0,51,0,51,13
src\contrib\poi-ruby\java\org\apache\poi\RubyOutputStream.java,62,0,0,0,0,0,0
src\examples\src\org\apache\poi\hpsf\examples\CopyCompare.java,542,0,0,0,0,0,0
src\examples\src\org\apache\poi\hpsf\examples\ModifyDocumentSummaryInformation.java,176,0,0,0,0,0,0
src\examples\src\org\apache\poi\hpsf\examples\ReadCustomPropertySets.java,134,0,0,0,3,6,3
src\examples\src\org\apache\poi\hpsf\examples\ReadTitle.java,82,0,0,0,0,0,0
src\examples\src\org\apache\poi\hpsf\examples\WriteAuthorAndTitle.java,423,0,0,0,0,0,0
src\examples\src\org\apache\poi\hpsf\examples\WriteTitle.java,106,0,0,0,0,0,0
src\examples\src\org\apache\poi\hslf\examples\ApacheconEU08.java,515,0,0,0,0,0,0
src\examples\src\org\apache\poi\hslf\examples\BulletsDemo.java,62,0,0,0,0,0,0
src\examples\src\org\apache\poi\hslf\examples\CreateHyperlink.java,75,0,0,0,0,0,0
src\examples\src\org\apache\poi\hslf\examples\DataExtraction.java,148,0,0,0,0,0,0
src\examples\src\org\apache\poi\hslf\examples\Graphics2DDemo.java,79,0,0,0,0,0,0
src\examples\src\org\apache\poi\hslf\examples\HeadersFootersDemo.java,51,0,0,0,0,0,0
src\examples\src\org\apache\poi\hslf\examples\Hyperlinks.java,81,0,0,0,0,0,0
src\examples\src\org\apache\poi\hslf\examples\PPT2PNG.java,103,0,0,0,0,0,0
src\examples\src\org\apache\poi\hslf\examples\SoundFinder.java,80,0,0,0,0,0,0
src\examples\src\org\apache\poi\hslf\examples\TableDemo.java,127,0,0,0,0,0,0
src\examples\src\org\apache\poi\hsmf\examples\Msg2txt.java,171,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\eventusermodel\examples\XLS2CSVmra.java,328,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\usermodel\examples\AddDimensionedImage.java,946,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\usermodel\examples\Alignment.java,66,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\usermodel\examples\BigExample.java,165,0,0,2,4,10,5
src\examples\src\org\apache\poi\hssf\usermodel\examples\Borders.java,60,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\usermodel\examples\CellComments.java,98,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\usermodel\examples\CellTypes.java,45,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\usermodel\examples\CreateCells.java,54,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\usermodel\examples\CreateDateCells.java,58,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\usermodel\examples\EmeddedObjects.java,68,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\usermodel\examples\EventExample.java,116,0,0,0,2,4,2
src\examples\src\org\apache\poi\hssf\usermodel\examples\FrillsAndFills.java,60,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\usermodel\examples\HSSFReadWrite.java,244,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\usermodel\examples\HyperlinkFormula.java,44,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\usermodel\examples\Hyperlinks.java,89,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\usermodel\examples\InCellLists.java,569,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\usermodel\examples\MergedCells.java,47,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\usermodel\examples\NewLinesInCells.java,59,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\usermodel\examples\NewSheet.java,43,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\usermodel\examples\NewWorkbook.java,42,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\usermodel\examples\OfficeDrawing.java,320,0,0,0,1,2,1
src\examples\src\org\apache\poi\hssf\usermodel\examples\OfficeDrawingWithGraphics.java,103,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\usermodel\examples\Outlines.java,259,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\usermodel\examples\ReadWriteWorkbook.java,66,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\usermodel\examples\RepeatingRowsAndColumns.java,58,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\usermodel\examples\SplitAndFreezePanes.java,55,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\usermodel\examples\WorkingWithFonts.java,59,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\usermodel\examples\ZoomSheet.java,45,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\view\brush\BasicBrush.java,72,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\view\brush\Brush.java,31,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\view\brush\DoubleStroke.java,62,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\view\brush\PendingPaintings.java,178,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\view\SVBorder.java,564,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\view\SVFractionalFormat.java,220,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\view\SViewer.java,172,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\view\SViewerPanel.java,292,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\view\SVRowHeader.java,96,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\view\SVSheetTable.java,241,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\view\SVTableCellEditor.java,203,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\view\SVTableCellRenderer.java,274,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\view\SVTableModel.java,87,0,0,0,0,0,0
src\examples\src\org\apache\poi\hssf\view\SVTableUtils.java,93,0,0,0,0,0,0
src\examples\src\org\apache\poi\hwpf\Word2Forrest.java,230,0,2,1,2,7,4
src\examples\src\org\apache\poi\poifs\poibrowser\Codec.java,241,0,0,0,0,0,0
src\examples\src\org\apache\poi\poifs\poibrowser\DocumentDescriptor.java,79,0,0,0,0,0,0
src\examples\src\org\apache\poi\poifs\poibrowser\DocumentDescriptorRenderer.java,78,0,0,0,0,0,0
src\examples\src\org\apache\poi\poifs\poibrowser\ExtendableTreeCellRenderer.java,145,0,0,0,0,0,0
src\examples\src\org\apache\poi\poifs\poibrowser\POIBrowser.java,133,0,0,0,0,0,0
src\examples\src\org\apache\poi\poifs\poibrowser\PropertySetDescriptor.java,77,0,0,0,0,0,0
src\examples\src\org\apache\poi\poifs\poibrowser\PropertySetDescriptorRenderer.java,171,0,0,0,0,0,0
src\examples\src\org\apache\poi\poifs\poibrowser\TreeReaderListener.java,219,0,0,0,0,0,0
src\examples\src\org\apache\poi\poifs\poibrowser\Util.java,44,0,0,0,0,0,0
src\examples\src\org\apache\poi\ss\examples\formula\CalculateMortgage.java,93,0,0,0,0,0,0
src\examples\src\org\apache\poi\ss\examples\formula\CheckFunctionsSupported.java,161,0,0,0,0,0,0
