round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,9,1,202.384969774613,237,242.340521633459,246,1376.27100444918,1,0.1411675300038,0.0163712314373617,-1354.27100444918 
2,1,1,11087.5848720336,245,18106.8862106217,246,11620.5327238785,1,316764.457284402,NaN,-11614.5327238785 
