round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,6,0,197.043717772654,318,206.716645050066,324,339.056559658449,1,4905.48858515795,48113.4889114124,-323.056559658449 
