"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-4.74199947597722,0.769518295261133,-6.16229595212942,7.16976887824582e-10
"sloc",0.00217612742533658,0.00441107109892473,0.493333110379256,0.62177723683376
"AntiSingleton",-15.1640754605963,11993.3295326129,-0.00126437578650376,0.998991174349688
"ClassDataShouldBePrivate",-16.1910870803746,11335.5014085535,-0.00142835208578927,0.998860340310879
"ComplexClass",-18.7514926327618,12132.7997255249,-0.00154552065944949,0.998766853418346
"LongParameterList",-17.9495076213701,7894.53010609688,-0.00227366383814381,0.998185880290119
