round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,11,1,88.040091508625,1383,102.310793715715,1394,704.060238946517,1,0.00607792146148171,0.00111452976123066,-678.060238946517 
2,1,1,87.3958228757319,1393,96.9949771487677,1394,687.988683235656,1,0.00570380694073441,0.00105463825757906,-681.988683235656 
