"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-4.04183718806586,0.311199362053929,-12.9879353266972,1.43239306095123e-38
"sloc",0.0320948432549468,0.00431459954682361,7.4386609711149,1.01710983931055e-13
"AntiSingleton",-38.1653913647588,25364766.4160083,-1.50466165305081e-06,0.999998799453698
"ClassDataShouldBePrivate",4.81970102435145,3.29732541249233,1.46170014220963,0.143823398271831
"ComplexClass",0.412608457540507,1.37093889635055,0.300967795602616,0.763439051991139
"LongParameterList",2.24504744838011,1.4572199335934,1.54063734418179,0.123405073772635
"AntiSingleton:ComplexClass",-2.70417802672624,71742393.3438895,-3.76928884120724e-08,0.999999969925426
"ClassDataShouldBePrivate:ComplexClass",-3.33419719507258,7.36398624114025,-0.452770698625899,0.650713864950444
"ClassDataShouldBePrivate:LongParameterList",-0.351606794673646,7.36995176494259,-0.0477081541220079,0.961948835455024
"ComplexClass:LongParameterList",-1.18709807999757,3.35350824535589,-0.353986927463656,0.72334868014088
"(Intercept)",-0.855138575353226,0.0298946524591818,-28.6050682984468,5.81102446191819e-180
"sloc",0.00526499475817385,2.47329757674554e-05,212.873485490643,0
