"(Intercept)",-0.31987446177356,0.42423402893813,-0.754004723699828,0.450846385328733
"sloc",0.0134564099444211,0.0049251305788036,2.7321935386513,0.00629141714277954
"AntiSingleton",0.540240759368205,0.863303202520516,0.625783337523721,0.531457062381809
"ClassDataShouldBePrivate",1.86739242445828,1.27357822159948,1.4662565618569,0.142578404560537
"ComplexClass",0.605444173519472,1.54116523713166,0.392848319526265,0.694431514009748
"LongParameterList",-0.526283664347797,2.16158309490973,-0.243471400931629,0.807640237382377
"LongParameterList:AntiSingleton.1",1.57068869522574,3.95628782674141,0.397010724196837,0.691359552371955
"ComplexClass:ClassDataShouldBePrivate.1",3.24811096091212,18.2269262930659,0.178203988356929,0.858562777603474
"AntiSingleton:ComplexClass.1",-1.00078156641932,1.30290691885961,-0.768114400140934,0.442419222466155
"AntiSingleton:LongParameterList.1",-2.57855018685103,2.70017866539114,-0.954955396063582,0.339600253828043
"ClassDataShouldBePrivate:LongParameterList.1",-2.16835705265832,2.8591218242186,-0.758399671637261,0.448211754402884
"ComplexClass:LongParameterList.1",-13.9159655508203,24.8791774308525,-0.55934186688838,0.575928427451321
"(Intercept)",0.56518601235988,0.0514275992414948,10.9899357678718,4.27230030442442e-28
"sloc",0.00625933438204782,0.000312901816752243,20.0041484163193,5.06767321150425e-89
