"(Intercept)",-0.577041541557476,0.304090315306501,-1.89759920823477,0.0577488988110691
"sloc",-0.00589860634164266,0.00188539801485134,-3.12857354000543,0.00175657048486971
"AntiSingleton",-31.2089859370319,7074252.37314216,-4.41163027424902e-06,0.999996480028316
"ClassDataShouldBePrivate",-33.7595084660866,7056859.02194026,-4.78392842497292e-06,0.99999618297737
"ComplexClass",1.39120447107459,1.00928721067526,1.37840295245969,0.168078912347538
"LongParameterList",2.0662799508931,1.47065438957105,1.40500716248892,0.160019148428251
"LongParameterList:ComplexClass.1",-1.65430966011972,5.54978036123478,-0.298085609238713,0.765637824754368
"ComplexClass:LongParameterList.1",14.6611721998575,4.25066899400544,3.44914464535666,0.000562365374205612
"(Intercept)",-0.627735285640656,0.299819749634498,-2.09370892479869,0.0362859174198114
"sloc",-0.00267736976023773,0.00171618107102168,-1.56007417017124,0.11874235470996
"ComplexClass:LongParameterList.1",18.920419636557,4.12060569748256,4.5916598251845,4.39734700070336e-06
"(Intercept)",-0.813842491838459,0.258157368300214,-3.15250537761925,0.00161875839905795
"ComplexClass:LongParameterList.1",12.4723322267922,4.12757464525688,3.02170967183467,0.00251351497719426
