round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,7,2,149.488675980918,1953,163.052845406552,1960,1060.60886988131,1,0.00820444914737682,0.00119633595099386,-1042.60886988131 
2,2,1,149.396948591167,1958,158.207890524483,1960,1054.9692724613,1,0.00790483969705491,0.00114622254509432,-1046.9692724613 
3,1,1,149.291238996821,1959,157.268651612727,1960,1053.74212157093,1,0.00784705081948009,0.00113758667667563,-1047.74212157093 
