round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,11,1,156.319709321746,1208,170.452475488554,1219,1061.10369551083,1,0.0138454127697463,0.00196368206898304,-1035.10369551083 
2,1,1,155.349216686596,1218,163.620023166159,1219,1046.41704624719,1,0.0131671761536522,0.00185678266186842,-1040.41704624719 
