ClassName,AntiSingleton,Blob,ClassDataShouldBePrivate,ComplexClass,LargeClass,LazyClass,LongMethod,LongParameterList,MessageChains,RefusedParentBequest,SpaghettiCode,SpeculativeGenerality,SwissArmyKnife,NumOfAPs,AntiSingleton,Blob,ClassDataShouldBePrivate,ComplexClass,LargeClass,LazyClass,LongMethod,LongParameterList,MessageChains,RefusedParentBequest,SpaghettiCode,SpeculativeGenerality,SwissArmyKnife,LOC,name,deleted,added,changed,all
com.test.servlet.AddressServlet, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,testsuite\web-testsuite\test-2.5-servlets\src\main\java\com\test\servlet\AddressServlet.java,0,0,0,0
com.test.servlet.SampleFilter, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,testsuite\web-testsuite\test-2.5-servlets\src\main\java\com\test\servlet\SampleFilter.java,0,0,0,0
com.test.servlet.SampleServlet, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,testsuite\web-testsuite\test-2.5-servlets\src\main\java\com\test\servlet\SampleServlet.java,0,0,0,0
com.test.servlet.SampleServlet2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,testsuite\web-testsuite\test-2.5-servlets\src\main\java\com\test\servlet\SampleServlet2.java,0,0,0,0
org.apache.geronimo.activemq.BrokerServiceGBean, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,plugins\activemq\geronimo-activemq-blueprint\src\main\java\org\apache\geronimo\activemq\BrokerServiceGBean.java,0,0,0,0
org.apache.geronimo.activemq.ConnectorTest, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,plugins\activemq\geronimo-activemq-blueprint\src\test\java\org\apache\geronimo\activemq\ConnectorTest.java,0,0,0,0
org.apache.geronimo.activemq.management.ActiveMQManagerGBean, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,135,plugins\activemq\geronimo-activemq-blueprint\src\main\java\org\apache\geronimo\activemq\management\ActiveMQManagerGBean.java,0,0,0,0
org.apache.geronimo.activemq.management.ActiveMQTransportConnector, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62,plugins\activemq\geronimo-activemq-blueprint\src\main\java\org\apache\geronimo\activemq\management\ActiveMQTransportConnector.java,0,0,0,0
org.apache.geronimo.aries.ApplicationGBean, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,375,plugins\aries\geronimo-aries\src\main\java\org\apache\geronimo\aries\ApplicationGBean.java,21,68,13,115
org.apache.geronimo.aries.ApplicationInstaller, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,119,plugins\aries\geronimo-aries\src\main\java\org\apache\geronimo\aries\ApplicationInstaller.java,0,139,6,151
org.apache.geronimo.aries.GeronimoApplication, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78,plugins\aries\geronimo-aries\src\main\java\org\apache\geronimo\aries\GeronimoApplication.java,61,0,6,73
org.apache.geronimo.aries.GeronimoApplicationContext, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24,plugins\aries\geronimo-aries\src\main\java\org\apache\geronimo\aries\GeronimoApplicationContext.java,0,0,0,0
org.apache.geronimo.aries.GeronimoLocalPlatform, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,plugins\aries\geronimo-aries\src\main\java\org\apache\geronimo\aries\GeronimoLocalPlatform.java,0,0,0,0
org.apache.geronimo.aries.WebApplicationTracker, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50,plugins\aries\geronimo-aries\src\main\java\org\apache\geronimo\aries\WebApplicationTracker.java,0,0,0,0
org.apache.geronimo.aries.builder.ApplicationConfigBuilder, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100,plugins\aries\geronimo-aries-builder\src\main\java\org\apache\geronimo\aries\builder\ApplicationConfigBuilder.java,34,5,12,63
org.apache.geronimo.aries.jpa.GeronimoPersistenceUnitInfo, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,23,plugins\openjpa2\geronimo-aries-jpa\src\main\java\org\apache\geronimo\aries\jpa\GeronimoPersistenceUnitInfo.java,0,0,0,0
org.apache.geronimo.aries.jpa.TransformerWrapper, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20,plugins\openjpa2\geronimo-aries-jpa\src\main\java\org\apache\geronimo\aries\jpa\TransformerWrapper.java,0,0,0,0
org.apache.geronimo.aries.resolver.internal.MessageUtil, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,plugins\aries\geronimo-aries-resolver\src\main\java\org\apache\geronimo\aries\resolver\internal\MessageUtil.java,0,0,0,0
