"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.10441627537681,0.0540076228114092,-20.4492665643395,6.0985225815559e-93
"sloc",6.71416807215298e-05,5.2599227619192e-05,1.27647655223423,0.201787110368189
"AntiSingleton",-0.151111036901769,0.709167859070615,-0.21308218494251,0.83126285991756
"ClassDataShouldBePrivate",-0.48131427412375,0.428039903622081,-1.12446122441123,0.260817411396989
"ComplexClass",0.623256052635053,0.168258014486202,3.70416859213659,0.000212085177283906
"LongParameterList",0.485763013574721,0.152935844338346,3.17625351778258,0.0014919051006885
"AntiSingleton:ClassDataShouldBePrivate",1.15123709970595,0.897520785517241,1.28268572525871,0.199602202975239
"AntiSingleton:ComplexClass",-1.23656400338197,1.04452488074998,-1.18385308590649,0.236471223853668
"AntiSingleton:LongParameterList",1.15695712924437,1.33436199500111,0.867048921940711,0.385915205218229
"ClassDataShouldBePrivate:ComplexClass",0.64193807022693,0.664408576747549,0.966179686254778,0.333954275801617
"ClassDataShouldBePrivate:LongParameterList",-0.922177558746079,1.06561158242208,-0.865397461850042,0.38682067362734
"ComplexClass:LongParameterList",-0.360746389284691,0.344629789383161,-1.04676496460267,0.295207992850201
"(Intercept)",-1.09175465047955,0.0518303159324757,-21.0640168950906,1.70120429103918e-98
"ComplexClass",0.579112467701053,0.140358933603401,4.12593949550369,3.6922433800424e-05
"LongParameterList",0.377818521735924,0.136570975399864,2.76646279071901,0.00566680514272922
