"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",1.0433541228754,0.302135057022037,3.45327064379458,0.000553833043173547
"sloc",0.00191482662336059,0.00399907737138847,0.478817098428823,0.632068751645467
"ClassDataShouldBePrivate",-30.3601360210984,403852.134833096,-7.51763663045774e-05,0.999940017938045
"ComplexClass",0.606919315675996,1.37120578830838,0.442617235757689,0.658042615800121
"LongParameterList",-30.6067001541649,696788.399992797,-4.39253870392809e-05,0.999964952611865
"ComplexClass:LongParameterList",-0.637212023932983,1562949.18960023,-4.07698489607311e-07,0.99999967470367
