"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-4.81076061827598,0.503450798230464,-9.55557253098993,1.22902465397723e-21
"sloc",0.000575387615376554,0.000980880295471812,0.586603297092218,0.557470167801388
"AntiSingleton",-15.5154054328865,4914.3824869805,-0.00315714242307979,0.99748096898913
"ClassDataShouldBePrivate",-15.494701412797,15541.8637169281,-0.000996965466626779,0.999204536778299
"ComplexClass",1.02994379998618,1.25487843492067,0.820751852390614,0.411787628773018
"LongParameterList",1.31346479640578,1.11928837575041,1.17348203096024,0.240602558579143
"AntiSingleton:ClassDataShouldBePrivate",15.5067746186668,22522.2159280622,0.000688510165615885,0.999450648412302
"AntiSingleton:ComplexClass",16.9653396678236,31502.9992290994,0.000538530936195836,0.999570314501264
"ClassDataShouldBePrivate:LongParameterList",-1.35719425517598,21979.5144698975,-6.17481453939647e-05,0.999950732108163
"ComplexClass:LongParameterList",-18.0079419953559,5122.58251016434,-0.00351540301393372,0.997195119987329
