round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,7,1,5.5935544770219,3073,10.5209772321223,3080,114.374621573033,25,0.000282384982824437,0.000104738658649501,-96.374621573033 
2,1,1,1725.29919102702,3079,1895.84562867808,3080,1751.40374168439,1,7607.27745387763,NaN,-1745.40374168439 
